Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
09.25.55,23.96,33.81,31.19,101.49,26.54
09.26.30,23.96,33.81,31.21,101.49,26.70
09.27.03,23.96,33.80,31.19,101.49,26.37
09.27.37,23.96,33.79,31.19,101.49,26.60
09.28.11,23.96,33.78,31.26,101.49,26.69
09.28.45,23.96,33.77,31.17,101.49,26.68
09.29.19,23.96,33.77,31.19,101.49,26.44
09.29.52,23.96,33.75,31.21,101.49,26.81
09.30.37,23.96,33.75,31.23,101.49,26.98
09.31.11,23.96,33.74,31.19,101.49,26.62
09.31.45,23.96,33.72,31.23,101.49,26.37
09.32.19,23.96,33.71,31.17,101.49,26.03
09.32.53,23.96,33.70,31.19,101.48,26.28
09.33.32,23.96,33.68,31.19,101.49,26.64
09.34.06,23.96,33.68,31.19,101.48,26.61
09.34.40,23.96,33.66,31.19,101.49,26.55
09.35.14,23.96,33.65,31.19,101.49,26.23
09.35.49,23.96,33.64,31.23,101.49,26.52
09.36.23,23.96,33.62,31.23,101.49,26.80
09.36.57,23.96,33.61,31.19,101.49,26.70
09.37.30,23.96,33.60,31.23,101.49,26.54
09.38.04,23.96,33.57,31.17,101.49,26.79
09.38.38,23.96,33.57,31.13,101.49,26.88
09.39.12,23.96,33.55,31.19,101.49,27.02
09.39.45,23.96,33.54,31.13,101.49,27.12
09.40.19,23.96,33.53,31.17,101.49,27.12
09.40.53,23.96,33.52,31.13,101.49,27.06
09.41.33,23.96,33.50,31.10,101.49,27.28
09.42.07,23.96,33.49,31.13,101.49,27.61
09.42.40,23.96,33.48,31.15,101.49,28.07
09.43.14,23.96,33.47,31.15,101.49,27.91
09.43.48,23.96,33.46,31.21,101.49,28.05
09.44.22,23.96,33.45,31.12,101.49,27.98
09.44.56,23.96,33.45,31.10,101.49,28.22
09.45.30,23.96,33.44,31.13,101.50,28.08
09.46.04,23.96,33.43,31.15,101.49,27.42
09.46.55,23.96,33.42,31.10,101.49,27.05
09.47.34,23.96,33.41,31.06,101.49,27.48
09.48.08,23.96,33.41,31.15,101.49,27.08
09.48.42,23.96,33.41,31.10,101.49,26.88
09.49.16,23.96,33.40,31.10,101.49,26.96
09.49.50,23.96,33.41,31.06,101.50,27.00
09.50.23,23.96,33.41,31.10,101.49,27.32
09.50.57,23.96,33.40,31.10,101.49,27.22
09.51.31,23.96,33.40,31.10,101.49,26.84
09.52.05,23.96,33.39,31.08,101.49,27.02
09.52.39,23.96,33.40,31.08,101.49,27.00
09.53.13,23.96,33.40,31.13,101.49,26.81
09.53.46,23.96,33.39,31.10,101.49,26.89
09.54.20,23.96,33.40,31.06,101.49,26.85
09.54.54,23.96,33.39,31.04,101.49,26.83
09.55.33,23.96,33.40,31.08,101.49,26.79
09.56.07,23.96,33.39,31.04,101.49,26.44
09.56.41,23.96,33.41,31.12,101.49,26.84
09.57.15,23.96,33.42,31.08,101.49,27.24
09.57.49,23.96,33.42,31.13,101.49,27.41
09.58.22,23.96,33.44,31.08,101.49,27.34
09.58.56,23.96,33.44,31.13,101.49,27.75
09.59.30,23.96,33.47,31.10,101.49,28.23
10.00.04,23.96,33.48,31.00,101.49,28.89
10.00.38,23.96,33.50,31.10,101.49,29.18
10.01.12,23.96,33.53,31.08,101.49,29.35
10.01.46,23.96,33.54,31.10,101.49,28.88
10.02.19,23.96,33.55,31.10,101.49,26.94
10.02.53,23.96,33.57,31.10,101.49,27.48
10.03.33,23.96,33.59,31.12,101.49,27.29
10.04.07,23.96,33.61,31.10,101.49,27.73
10.04.41,23.96,33.63,31.10,101.49,28.40
10.05.14,23.96,33.64,31.10,101.49,29.01
10.05.48,23.96,33.67,31.10,101.49,29.41
10.06.22,23.96,33.70,31.19,101.49,29.41
10.06.56,23.96,33.72,31.08,101.49,29.37
10.07.30,23.96,33.73,31.13,101.49,29.20
10.08.04,23.96,33.75,31.15,101.49,29.24
10.08.38,23.96,33.77,31.19,101.50,29.42
10.09.12,23.96,33.79,31.12,101.49,29.43
10.09.45,23.96,33.80,31.13,101.49,29.41
10.10.19,23.96,33.81,31.19,101.49,29.24
10.10.53,23.96,33.83,31.15,101.49,29.35
10.11.32,23.96,33.84,31.17,101.50,29.52
10.12.06,23.96,33.85,31.21,101.49,29.34
10.12.40,23.96,33.86,31.19,101.49,28.96
10.13.13,23.96,33.87,31.21,101.50,28.70
10.13.47,23.96,33.88,31.19,101.49,28.42
10.14.21,23.96,33.88,31.25,101.49,28.57
10.14.55,23.96,33.89,31.28,101.50,28.78
10.15.29,23.96,33.89,31.25,101.49,28.60
10.16.03,23.96,33.89,31.26,101.49,27.94
10.16.37,23.96,33.89,31.23,101.49,27.65
10.17.11,23.96,33.89,31.26,101.49,28.37
10.17.44,23.96,33.89,31.32,101.49,28.83
10.18.18,23.96,33.88,31.28,101.49,28.52
10.18.52,23.96,33.89,31.25,101.49,28.25
10.19.32,23.96,33.87,31.28,101.49,27.95
10.20.06,23.96,33.87,31.25,101.49,28.09
10.20.40,23.96,33.87,31.26,101.49,28.18
10.21.31,23.96,33.86,31.30,101.49,28.72
10.22.04,23.96,33.86,31.36,101.49,29.10
10.22.38,23.96,33.85,31.30,101.49,28.68
10.23.12,23.96,33.83,31.34,101.49,27.73
10.23.46,23.96,33.83,31.28,101.49,27.53
10.24.20,23.96,33.82,31.28,101.49,27.03
10.24.53,23.96,33.81,31.30,101.49,27.58
10.25.32,23.96,33.80,31.28,101.49,27.01
10.26.06,23.96,33.79,31.28,101.49,27.13
10.26.40,23.96,33.79,31.28,101.49,27.46
10.27.14,23.96,33.78,31.26,101.49,27.56
10.27.47,23.96,33.79,31.28,101.49,27.89
10.28.21,23.96,33.77,31.32,101.49,27.83
10.28.55,23.96,33.77,31.34,101.49,27.84
10.29.31,23.96,33.76,31.26,101.49,27.74
10.30.04,23.96,33.75,31.30,101.49,27.87
10.30.39,23.96,33.74,31.32,101.49,27.71
10.31.12,23.96,33.73,31.32,101.49,27.13
10.31.46,23.96,33.73,31.30,101.49,27.24
10.32.21,23.96,33.72,31.28,101.50,27.80
10.32.55,23.96,33.71,31.32,101.49,27.84
10.33.31,23.96,33.69,31.26,101.49,27.76
10.34.05,23.96,33.68,31.28,101.49,27.63
10.34.39,23.96,33.67,31.28,101.49,28.10
10.35.13,23.96,33.66,31.25,101.50,27.43
10.35.46,23.96,33.65,31.26,101.49,27.31
10.36.20,23.96,33.65,31.32,101.49,27.71
10.36.54,23.96,33.63,31.28,101.49,27.56
10.37.33,23.96,33.62,31.25,101.49,27.90
10.38.07,23.96,33.62,31.30,101.49,28.10
10.38.41,23.96,33.61,31.28,101.49,28.11
10.39.15,23.96,33.60,31.28,101.49,27.71
10.39.49,23.96,33.59,31.26,101.49,27.19
10.40.22,23.96,33.57,31.25,101.49,27.55
10.40.56,23.96,33.57,31.30,101.49,27.96
10.41.30,23.96,33.56,31.26,101.49,27.98
10.42.04,23.96,33.55,31.25,101.49,27.73
10.42.39,23.96,33.54,31.21,101.49,27.68
10.43.13,23.96,33.53,31.19,101.49,27.48
10.43.47,23.96,33.53,31.23,101.48,27.53
10.44.21,23.96,33.52,31.26,101.48,27.74
10.44.54,23.96,33.50,31.23,101.48,27.50
10.45.34,23.96,33.48,31.21,101.48,27.51
10.46.08,23.96,33.47,31.21,101.48,27.62
10.46.42,23.96,33.47,31.21,101.48,27.57
10.47.16,23.96,33.46,31.17,101.48,27.51
10.47.49,23.96,33.45,31.17,101.48,27.37
10.48.23,23.96,33.43,31.21,101.48,27.88
10.48.57,23.96,33.43,31.23,101.48,28.32
10.49.31,23.96,33.41,31.19,101.48,28.67
10.50.05,23.96,33.39,31.19,101.48,28.01
10.50.39,23.96,33.38,31.15,101.48,27.82
10.51.13,23.96,33.37,31.17,101.48,27.55
10.51.46,23.96,33.36,31.17,101.49,27.66
10.52.20,23.96,33.34,31.17,101.48,27.44
10.52.54,23.96,33.33,31.15,101.48,27.94
10.53.33,23.96,33.32,31.10,101.48,28.17
10.54.07,23.96,33.31,31.15,101.48,28.35
10.54.41,23.96,33.30,31.12,101.48,28.13
10.55.15,23.96,33.29,31.10,101.48,28.01
10.56.04,23.96,33.27,31.06,101.48,28.10
10.56.38,23.96,33.26,31.10,101.48,28.01
10.57.12,23.96,33.25,31.10,101.48,27.81
10.57.45,23.46,33.23,31.08,101.48,27.78
10.58.19,23.46,33.23,31.10,101.48,28.17
10.58.53,23.96,33.21,31.04,101.48,27.84
10.59.33,23.46,33.20,31.06,101.48,28.11
11.00.07,23.46,33.19,31.02,101.48,28.28
11.00.41,23.46,33.17,31.02,101.48,28.40
11.01.15,23.46,33.16,31.04,101.48,28.23
11.01.49,23.46,33.15,30.97,101.48,28.42
11.02.22,23.96,33.15,31.00,101.49,28.57
11.03.01,23.46,33.12,31.06,101.48,27.99
11.03.35,23.46,33.10,31.00,101.48,28.08
11.04.09,23.46,33.08,31.00,101.48,27.68
11.04.43,23.46,33.07,30.97,101.49,27.81
11.05.17,23.46,33.07,30.93,101.48,27.63
11.05.50,23.46,33.07,31.02,101.48,28.05
11.06.26,23.46,33.08,30.91,101.48,28.40
11.07.00,23.46,33.08,30.97,101.48,28.48
11.07.33,23.46,33.09,30.93,101.48,28.63
11.08.07,23.46,33.11,30.95,101.48,28.84
11.08.41,23.46,33.13,30.97,101.48,28.84
11.09.15,23.46,33.15,30.89,101.49,29.09
11.09.49,23.46,33.17,30.89,101.49,29.25
11.10.22,23.46,33.18,30.91,101.49,29.16
11.10.56,23.46,33.21,30.93,101.48,29.44
11.11.30,23.46,33.22,30.89,101.48,29.39
11.12.04,23.46,33.24,30.89,101.48,28.72
11.12.38,23.46,33.25,30.97,101.48,28.65
11.13.12,23.46,33.28,30.97,101.47,28.72
11.13.46,23.46,33.30,30.93,101.48,29.07
11.14.19,23.46,33.31,30.91,101.48,29.14
11.14.53,23.46,33.32,30.91,101.47,29.54
11.15.34,23.46,33.34,30.93,101.48,30.18
11.16.08,23.46,33.35,30.93,101.48,29.62
11.16.41,23.46,33.36,30.89,101.48,29.76
11.17.15,23.46,33.38,30.97,101.48,29.86
11.17.49,23.46,33.40,30.95,101.48,29.80
11.18.23,23.46,33.42,30.97,101.48,30.01
11.18.57,23.46,33.43,30.98,101.48,30.05
11.19.30,23.46,33.44,30.95,101.48,30.10
11.20.04,23.46,33.46,30.98,101.48,30.11
11.20.38,23.46,33.46,31.00,101.48,30.21
11.21.12,23.46,33.47,31.00,101.48,30.34
11.21.46,23.46,33.48,30.98,101.48,30.19
11.22.20,23.46,33.49,31.04,101.48,30.23
11.22.53,23.46,33.48,30.98,101.48,28.42
11.23.32,23.46,33.47,30.97,101.48,28.82
11.24.06,23.46,33.46,30.97,101.48,28.79
11.24.40,23.46,33.45,31.00,101.48,28.78
11.25.14,23.46,33.44,31.00,101.48,29.18
11.25.50,23.46,33.44,31.00,101.48,29.32
11.26.24,23.46,33.44,31.02,101.48,29.67
11.26.58,23.46,33.44,30.98,101.48,29.85
11.27.32,23.46,33.43,31.00,101.48,29.72
11.28.06,23.46,33.42,31.02,101.48,29.89
11.28.40,23.46,33.42,31.00,101.47,29.77
11.29.14,23.46,33.41,31.00,101.47,29.91
11.29.47,23.46,33.41,31.04,101.47,29.82
11.30.37,23.46,33.39,31.00,101.47,29.46
11.31.11,23.46,33.39,31.00,101.47,29.37
11.31.45,23.46,33.38,30.97,101.47,29.50
11.32.19,23.46,33.38,31.02,101.47,29.19
11.32.53,23.46,33.37,30.98,101.47,29.23
11.33.32,23.46,33.37,31.00,101.47,29.40
11.34.06,23.46,33.35,31.00,101.47,29.38
11.34.40,23.46,33.35,31.10,101.47,29.52
11.35.14,23.46,33.34,30.97,101.46,29.39
11.35.47,23.46,33.33,31.02,101.46,29.19
11.36.22,23.46,33.32,31.00,101.46,29.14
11.36.56,23.46,33.33,31.00,101.46,29.19
11.37.30,23.46,33.32,31.06,101.46,29.29
11.38.04,23.46,33.32,30.98,101.46,29.34
11.38.38,23.46,33.30,31.00,101.46,29.66
11.39.11,23.46,33.30,30.97,101.46,29.48
11.39.45,23.46,33.30,31.02,101.46,29.66
11.40.19,23.46,33.29,31.00,101.46,29.64
11.40.53,23.46,33.28,31.00,101.46,29.19
11.41.33,23.46,33.28,30.98,101.46,28.95
11.42.07,23.46,33.28,31.00,101.45,28.75
11.42.40,23.46,33.28,30.98,101.45,29.13
11.43.14,23.46,33.27,31.00,101.45,29.03
11.43.48,23.46,33.27,31.02,101.45,28.86
11.44.22,23.46,33.26,30.95,101.45,28.69
11.44.56,23.46,33.25,31.00,101.45,28.30
11.45.30,23.46,33.25,30.93,101.46,28.98
11.46.04,23.46,33.25,30.98,101.46,28.39
11.46.37,23.46,33.25,30.98,101.46,28.30
11.47.11,23.46,33.24,31.00,101.46,28.35
11.47.45,23.46,33.23,30.93,101.46,28.22
11.48.19,23.46,33.23,30.93,101.46,28.30
11.48.53,23.46,33.22,30.95,101.46,28.20
11.49.33,23.46,33.22,30.87,101.46,28.19
11.50.07,23.46,33.21,30.93,101.46,28.30
11.50.40,23.46,33.20,30.97,101.46,28.39
11.51.15,23.46,33.19,30.91,101.46,28.70
11.51.49,23.46,33.19,30.95,101.47,28.39
11.52.23,23.46,33.18,30.91,101.47,28.20
11.52.57,23.46,33.17,30.89,101.46,27.82
11.53.31,23.46,33.17,30.95,101.46,28.31
11.54.05,23.46,33.16,30.87,101.46,28.07
11.54.39,23.46,33.14,30.89,101.46,27.78
11.55.13,23.46,33.14,30.89,101.47,27.82
11.55.46,23.46,33.13,30.91,101.46,27.57
11.56.20,23.46,33.12,30.87,101.46,27.82
11.56.54,23.46,33.11,30.87,101.46,27.61
11.57.34,23.46,33.10,30.93,101.46,27.61
11.58.08,23.46,33.09,30.85,101.46,27.51
11.58.42,23.46,33.09,30.87,101.46,27.80
11.59.15,23.46,33.08,30.87,101.46,28.17
11.59.49,23.46,33.06,30.91,101.46,28.47
12.00.23,23.46,33.06,30.89,101.46,28.20
12.00.57,23.46,33.04,30.89,101.45,28.10
12.01.31,23.46,33.02,30.82,101.45,27.82
12.02.05,23.46,33.01,30.82,101.45,27.72
12.02.38,23.46,33.01,30.85,101.45,27.88
12.03.12,23.46,33.00,30.85,101.45,27.97
12.03.46,23.46,32.99,30.84,101.45,28.00
12.04.20,23.46,33.00,30.82,101.46,27.93
12.05.09,23.46,32.98,30.78,101.46,27.81
12.05.43,23.46,32.97,30.82,101.45,28.10
12.06.16,23.46,32.96,30.82,101.46,28.26
12.06.50,23.46,32.95,30.82,101.45,28.50
12.07.24,23.46,32.94,30.82,101.45,28.57
12.07.58,23.46,32.93,30.78,101.45,28.89
12.08.32,23.46,32.92,30.72,101.45,28.86
12.09.05,23.46,32.91,30.82,101.44,28.15
12.09.39,23.46,32.90,30.72,101.44,28.62
12.10.13,23.46,32.89,30.76,101.44,28.49
12.10.47,23.46,32.87,30.74,101.44,27.77
12.11.21,23.46,32.86,30.80,101.44,27.68
12.11.54,23.46,32.85,30.74,101.44,28.14
12.12.33,23.46,32.84,30.72,101.44,28.57
12.13.07,23.46,32.83,30.69,101.45,28.48
12.13.47,23.46,32.82,30.74,101.45,28.33
12.14.20,23.46,32.81,30.74,101.45,28.19
12.14.54,23.46,32.82,30.69,101.45,28.68
12.15.34,23.46,32.81,30.72,101.44,28.67
12.16.08,23.46,32.80,30.71,101.45,28.61
12.16.41,23.46,32.80,30.71,101.45,28.01
12.17.15,23.46,32.81,30.74,101.45,28.38
12.17.49,23.46,32.82,30.63,101.45,28.81
12.18.23,23.46,32.83,30.72,101.45,29.00
12.18.57,23.46,32.85,30.69,101.45,29.07
12.19.30,23.46,32.86,30.67,101.45,29.10
12.20.04,23.46,32.88,30.67,101.45,29.05
12.20.38,23.46,32.90,30.69,101.45,29.02
12.21.12,23.46,32.92,30.65,101.45,29.09
12.21.46,23.46,32.95,30.71,101.45,29.24
12.22.20,23.46,32.97,30.65,101.45,29.54
12.22.53,23.46,33.00,30.67,101.45,29.59
12.23.33,23.46,33.02,30.67,101.45,29.55
12.24.07,23.46,33.05,30.74,101.45,29.50
12.24.41,23.96,33.07,30.69,101.45,29.48
12.25.15,23.46,33.09,30.72,101.45,29.61
12.25.48,23.46,33.11,30.72,101.45,29.61
12.26.22,23.46,33.13,30.71,101.44,29.67
12.26.56,23.46,33.15,30.74,101.45,29.78
12.27.30,23.46,33.17,30.71,101.45,29.66
12.28.04,23.46,33.18,30.71,101.44,29.75
12.28.38,23.46,33.20,30.72,101.44,29.66
12.29.12,23.46,33.22,30.72,101.44,29.46
12.29.45,23.46,33.24,30.74,101.44,29.42
12.30.19,23.46,33.24,30.74,101.44,29.35
12.30.53,23.46,33.27,30.72,101.44,29.40
12.31.33,23.46,33.28,30.78,101.44,29.45
12.32.07,23.46,33.29,30.80,101.44,29.37
12.32.41,23.46,33.30,30.76,101.44,29.37
12.33.15,23.46,33.31,30.76,101.44,29.28
12.33.48,23.46,33.32,30.78,101.43,29.34
12.34.22,23.46,33.33,30.80,101.44,29.17
12.34.56,23.46,33.32,30.80,101.43,29.06
12.35.30,23.46,33.33,30.76,101.44,28.85
12.36.04,23.46,33.33,30.84,101.43,28.28
12.36.38,23.46,33.33,30.82,101.44,28.43
12.37.12,23.46,33.34,30.84,101.43,28.65
12.37.45,23.46,33.33,30.80,101.44,28.55
12.38.19,23.46,33.32,30.82,101.43,28.17
12.38.53,23.46,33.33,30.80,101.44,28.26
