Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
09.46.20,23.46,35.51,33.18,100.75,37.41
09.46.54,23.46,35.50,33.18,100.74,37.54
09.47.28,23.46,35.49,33.14,100.74,37.90
09.48.01,23.46,35.49,33.12,100.74,37.52
09.48.41,23.46,35.48,33.16,100.74,36.98
09.49.14,23.46,35.48,33.18,100.75,36.81
09.49.48,23.46,35.48,33.12,100.75,37.07
09.50.22,23.46,35.47,33.14,100.75,37.06
09.50.55,23.46,35.46,33.08,100.75,37.18
09.51.29,23.46,35.46,33.12,100.75,37.55
09.52.03,23.46,35.46,33.08,100.75,37.63
09.52.38,23.46,35.45,33.10,100.75,38.08
09.53.12,23.46,35.44,33.12,100.74,38.19
09.53.46,23.46,35.44,33.16,100.75,38.35
09.54.20,23.46,35.43,33.12,100.74,38.37
09.54.54,23.46,35.42,33.19,100.74,38.22
09.55.28,23.46,35.41,33.12,100.74,38.89
09.56.01,23.46,35.40,33.10,100.74,39.13
09.56.40,23.46,35.38,33.14,100.74,39.12
09.57.14,23.46,35.38,33.08,100.75,39.73
09.57.48,23.46,35.36,33.08,100.74,40.07
09.58.22,23.46,35.34,33.12,100.74,39.96
09.58.56,23.46,35.32,33.06,100.75,39.90
09.59.30,23.46,35.31,33.06,100.75,39.74
10.00.03,23.46,35.30,33.06,100.75,39.67
10.00.38,23.46,35.29,33.02,100.75,40.00
10.01.12,23.46,35.27,33.10,100.75,40.00
10.01.51,23.46,35.26,33.04,100.75,40.08
10.02.25,23.46,35.25,33.06,100.75,40.14
10.02.59,23.46,35.25,32.98,100.75,40.14
10.03.39,23.46,35.23,33.08,100.76,40.06
10.04.13,23.46,35.22,33.00,100.75,39.96
10.04.46,23.46,35.20,33.00,100.75,40.09
10.05.21,23.46,35.20,32.98,100.75,40.20
10.05.54,23.46,35.19,33.02,100.75,39.71
10.06.29,23.46,35.18,33.02,100.75,40.16
10.07.03,23.46,35.18,33.00,100.75,40.38
10.07.37,23.46,35.17,33.02,100.75,40.15
10.08.12,23.46,35.15,32.98,100.76,40.18
10.08.59,23.46,35.14,32.98,100.76,40.12
10.09.35,23.46,35.13,33.00,100.76,40.09
10.10.09,23.46,35.12,32.98,100.76,40.09
10.10.42,23.46,35.11,32.98,100.77,39.89
10.11.16,23.46,35.11,32.98,100.77,39.84
10.11.50,23.46,35.10,32.98,100.77,39.53
10.12.25,23.46,35.09,32.91,100.76,39.58
10.12.59,23.46,35.09,32.91,100.77,39.64
10.13.39,23.46,35.09,32.91,100.77,39.43
10.14.13,23.46,35.10,32.97,100.77,38.77
10.14.48,23.46,35.12,32.95,100.76,38.89
10.15.26,23.46,35.14,32.97,100.77,38.71
10.16.00,23.46,35.15,32.97,100.76,38.38
10.16.39,23.46,35.17,32.98,100.76,38.19
10.17.18,23.46,35.21,32.98,100.76,37.63
10.17.52,23.46,35.24,33.00,100.76,37.58
10.18.25,23.46,35.27,32.93,100.76,37.47
10.18.59,23.46,35.29,32.98,100.76,37.46
10.19.38,23.46,35.32,33.00,100.76,37.33
10.20.12,23.46,35.36,33.04,100.76,37.35
10.20.46,23.46,35.39,33.02,100.77,37.38
10.21.20,23.46,35.41,33.02,100.76,37.35
10.21.54,23.46,35.44,33.02,100.77,37.15
10.22.28,23.46,35.46,33.08,100.77,36.96
10.23.02,23.46,35.49,33.12,100.77,36.92
10.23.36,23.46,35.51,33.10,100.77,37.09
10.24.10,23.46,35.54,33.18,100.77,37.37
10.24.44,23.46,35.56,33.12,100.77,37.32
10.25.18,23.46,35.58,33.14,100.77,37.21
10.25.52,23.46,35.59,33.16,100.77,37.01
10.26.26,23.46,35.61,33.18,100.77,36.85
10.26.59,23.46,35.63,33.16,100.77,36.78
10.27.39,23.46,35.65,33.18,100.77,36.99
10.28.12,23.46,35.67,33.21,100.78,37.03
10.28.47,23.46,35.67,33.23,100.78,37.04
10.29.20,23.46,35.69,33.14,100.78,36.92
10.29.54,23.46,35.69,33.19,100.77,36.72
10.30.28,23.46,35.70,33.18,100.78,36.83
10.31.07,23.46,35.71,33.23,100.78,36.94
10.31.40,23.46,35.71,33.23,100.78,36.94
10.32.14,23.46,35.72,33.27,100.78,36.81
10.32.48,23.46,35.71,33.27,100.78,36.80
10.33.22,23.46,35.71,33.23,100.78,36.71
10.33.56,23.46,35.71,33.23,100.78,36.91
10.34.30,23.46,35.70,33.23,100.78,36.92
10.35.03,23.46,35.70,33.31,100.78,36.88
10.35.37,23.46,35.70,33.25,100.78,37.10
10.36.11,23.46,35.69,33.27,100.78,37.26
10.36.45,23.46,35.69,33.29,100.78,37.17
10.37.19,23.46,35.67,33.25,100.78,36.92
10.37.53,23.46,35.67,33.23,100.78,36.80
10.38.26,23.46,35.66,33.27,100.79,36.76
10.39.00,23.46,35.66,33.19,100.79,36.74
10.39.39,23.46,35.64,33.23,100.79,36.80
10.40.13,23.46,35.64,33.19,100.79,36.59
10.40.47,23.46,35.62,33.25,100.79,36.39
10.41.20,23.46,35.61,33.21,100.79,36.27
10.41.54,23.46,35.61,33.18,100.79,36.25
10.42.28,23.46,35.60,33.19,100.78,36.29
10.43.02,23.46,35.59,33.23,100.79,36.20
10.43.48,23.46,35.58,33.21,100.78,36.19
10.44.23,23.46,35.58,33.18,100.79,36.32
10.44.57,23.46,35.56,33.21,100.78,36.79
10.45.38,23.46,35.56,33.18,100.78,37.06
10.46.12,23.46,35.55,33.21,100.78,37.09
10.46.48,23.46,35.54,33.19,100.78,37.12
10.47.22,23.46,35.52,33.19,100.78,36.98
10.47.56,23.46,35.52,33.18,100.79,37.05
10.48.30,23.46,35.51,33.16,100.79,36.67
10.49.03,23.46,35.50,33.21,100.79,36.90
10.49.37,23.46,35.50,33.16,100.79,37.33
10.50.11,23.46,35.49,33.16,100.79,37.51
10.50.45,23.46,35.47,33.16,100.78,37.36
10.51.20,23.46,35.47,33.18,100.79,37.33
10.51.54,23.46,35.46,33.12,100.78,37.36
10.52.28,23.46,35.44,33.16,100.78,37.65
10.53.02,23.46,35.44,33.14,100.78,37.78
10.53.41,23.46,35.43,33.14,100.78,37.70
10.54.15,23.46,35.43,33.16,100.78,37.80
10.54.48,23.46,35.41,33.16,100.78,37.80
10.55.23,23.46,35.41,33.16,100.78,37.76
10.55.56,23.46,35.41,33.10,100.78,38.13
10.56.31,23.46,35.39,33.12,100.79,38.43
10.57.05,23.46,35.38,33.14,100.79,38.75
10.57.39,23.46,35.38,33.08,100.79,38.80
10.58.13,23.46,35.36,33.16,100.78,38.65
10.58.50,23.46,35.35,33.14,100.79,38.41
10.59.24,23.46,35.34,33.10,100.79,38.31
10.59.58,23.46,35.34,33.16,100.79,38.24
11.00.37,23.46,35.33,33.08,100.79,38.21
11.01.11,23.46,35.33,33.10,100.79,38.32
11.01.45,23.46,35.32,33.08,100.79,38.31
11.02.19,23.46,35.32,33.08,100.79,38.44
11.02.52,23.46,35.31,33.08,100.79,38.52
11.03.26,23.46,35.31,33.08,100.79,38.75
11.04.00,23.46,35.31,33.06,100.79,39.01
11.04.39,23.46,35.29,33.06,100.79,38.91
11.05.13,23.46,35.29,33.12,100.79,38.79
11.05.48,23.46,35.28,33.10,100.79,38.97
11.06.22,22.96,35.27,33.08,100.79,38.97
11.06.56,23.46,35.27,33.06,100.79,38.97
11.07.29,23.46,35.26,33.06,100.79,39.00
11.08.03,22.96,35.26,33.04,100.80,38.89
11.08.38,22.96,35.25,33.08,100.80,38.79
11.09.12,23.46,35.24,33.06,100.80,38.84
11.09.46,23.46,35.24,33.02,100.80,38.84
11.10.19,23.46,35.24,33.02,100.80,38.82
11.10.53,22.96,35.24,33.06,100.79,38.89
11.11.27,22.96,35.24,32.98,100.80,38.98
11.12.01,22.96,35.22,33.02,100.79,38.89
11.12.40,22.96,35.23,33.04,100.79,39.24
11.13.14,22.96,35.21,33.04,100.79,39.29
11.13.48,22.96,35.20,32.98,100.79,39.41
11.14.27,22.96,35.19,33.00,100.79,39.26
11.15.01,22.96,35.19,32.98,100.80,39.50
11.15.37,22.96,35.18,33.00,100.80,39.36
11.16.10,22.96,35.17,32.98,100.81,39.47
11.16.44,22.96,35.17,32.97,100.80,39.41
11.17.19,22.96,35.16,32.98,100.80,39.35
11.17.52,22.96,35.15,32.98,100.80,39.58
11.18.40,22.96,35.14,32.97,100.80,39.40
11.19.13,22.96,35.14,33.00,100.80,39.58
11.19.47,22.96,35.13,32.98,100.80,39.64
11.20.21,22.96,35.12,32.97,100.81,39.70
11.20.55,22.96,35.12,32.95,100.80,39.78
11.21.29,22.96,35.10,32.98,100.80,39.69
11.22.03,22.96,35.10,32.97,100.81,39.50
11.22.36,22.96,35.09,32.97,100.80,39.54
11.23.10,22.96,35.09,33.00,100.80,39.29
11.23.44,22.96,35.09,32.97,100.80,39.04
11.24.18,22.96,35.08,32.93,100.81,38.90
11.24.52,22.96,35.10,32.95,100.80,38.81
11.25.34,22.96,35.10,32.93,100.80,38.65
11.26.08,22.96,35.11,32.93,100.79,38.65
11.26.42,22.96,35.12,32.93,100.79,38.53
11.27.27,22.96,35.13,32.93,100.80,38.06
11.28.07,22.96,35.15,32.93,100.80,37.87
11.28.41,22.96,35.16,32.97,100.80,37.83
11.29.16,22.96,35.17,32.97,100.80,37.76
11.29.49,22.96,35.18,32.97,100.79,37.57
11.30.23,22.96,35.21,32.98,100.79,37.34
11.30.57,22.96,35.22,32.98,100.80,37.47
11.31.36,22.96,35.24,32.98,100.80,37.57
11.32.10,22.96,35.25,32.98,100.80,37.49
11.32.45,22.96,35.27,32.97,100.80,37.49
11.33.19,22.96,35.28,32.97,100.80,37.49
11.34.00,22.96,35.30,32.97,100.80,37.37
11.34.42,22.96,35.32,33.02,100.80,37.12
11.35.16,22.96,35.31,32.98,100.79,37.20
11.35.50,22.96,35.33,33.08,100.79,37.08
11.36.24,22.96,35.34,33.06,100.79,37.12
11.36.58,22.96,35.35,33.04,100.80,37.37
11.37.37,22.96,35.35,33.00,100.79,37.27
11.38.11,22.96,35.36,33.04,100.79,37.25
11.38.45,22.96,35.37,33.00,100.79,37.11
11.39.19,22.96,35.38,33.08,100.80,37.19
11.39.53,22.96,35.38,33.02,100.80,37.22
11.40.27,22.96,35.38,33.08,100.79,37.39
11.41.02,22.96,35.38,33.08,100.81,37.30
11.41.36,22.96,35.38,33.04,100.80,37.43
11.42.10,22.96,35.38,33.06,100.81,37.64
11.42.44,22.96,35.38,33.08,100.81,37.71
11.43.18,22.96,35.37,33.02,100.81,37.98
11.43.52,22.96,35.36,33.04,100.81,38.07
11.44.26,22.96,35.36,33.04,100.81,37.65
11.45.00,22.96,35.34,33.04,100.81,36.83
11.45.39,22.96,35.33,33.02,100.81,37.07
11.46.13,22.96,35.32,32.98,100.81,37.00
11.46.50,22.96,35.31,33.02,100.82,37.70
11.47.24,22.96,35.30,32.98,100.81,38.22
11.47.58,22.96,35.29,32.98,100.82,38.51
11.48.36,22.96,35.27,32.97,100.81,38.66
11.49.10,22.96,35.26,33.00,100.81,38.36
11.49.44,22.96,35.25,32.98,100.81,38.46
11.50.18,22.96,35.24,32.97,100.81,38.57
11.50.52,22.96,35.23,33.00,100.81,38.58
11.51.25,22.96,35.22,32.98,100.81,38.38
11.51.59,22.96,35.21,33.00,100.81,38.37
11.52.38,22.96,35.20,33.00,100.80,38.01
11.53.12,22.96,35.20,32.98,100.81,38.39
11.53.59,22.96,35.19,32.89,100.81,38.85
11.54.38,22.96,35.18,33.02,100.81,38.04
11.55.12,22.96,35.18,32.95,100.81,37.83
11.55.47,22.96,35.17,32.98,100.81,38.31
11.56.22,22.96,35.16,32.97,100.80,39.01
11.56.56,22.96,35.15,32.95,100.80,38.97
11.57.29,22.96,35.14,32.93,100.80,35.84
11.58.03,22.96,35.11,32.95,100.80,36.05
11.58.37,22.96,35.10,32.95,100.81,35.68
11.59.11,22.96,35.08,32.89,100.81,36.04
11.59.45,22.96,35.07,32.89,100.80,36.95
12.00.18,22.96,35.06,32.93,100.81,37.54
12.00.52,22.96,35.05,32.93,100.81,38.00
12.01.26,22.96,35.04,32.87,100.81,38.46
12.02.00,22.96,35.03,32.91,100.81,38.65
12.02.39,22.96,35.02,32.85,100.81,38.96
12.03.13,22.96,35.02,32.85,100.81,38.93
12.03.47,22.96,35.00,32.87,100.81,39.34
12.04.21,22.96,34.99,32.85,100.81,39.18
12.04.55,22.96,34.99,32.85,100.81,39.42
12.05.28,22.96,34.98,32.83,100.81,39.27
12.06.02,22.96,34.97,32.87,100.81,39.00
12.06.36,22.96,34.97,32.85,100.81,39.29
12.07.10,22.96,34.96,32.81,100.81,39.48
12.07.44,22.96,34.95,32.81,100.81,39.58
12.08.18,22.96,34.96,32.81,100.81,39.57
12.08.52,22.96,34.94,32.79,100.81,39.41
12.09.26,22.96,34.95,32.79,100.82,39.22
12.10.00,22.96,34.94,32.81,100.82,39.52
12.10.36,22.96,34.94,32.79,100.82,39.53
12.11.10,22.96,34.93,32.83,100.82,39.69
12.11.44,22.96,34.93,32.81,100.82,39.88
12.12.18,22.96,34.93,32.79,100.82,39.75
12.12.51,22.96,34.93,32.77,100.83,39.48
12.13.25,22.96,34.93,32.85,100.83,39.42
12.14.00,22.96,34.91,32.74,100.83,38.71
12.14.39,22.96,34.87,32.79,100.82,38.88
12.15.13,22.96,34.85,32.79,100.82,38.18
12.15.47,22.96,34.83,32.79,100.83,38.57
12.16.20,22.96,34.82,32.74,100.82,38.77
12.16.54,22.96,34.82,32.72,100.82,39.17
12.17.28,22.96,34.80,32.70,100.82,39.48
12.18.02,22.96,34.79,32.74,100.82,39.70
12.18.36,22.96,34.79,32.70,100.82,39.73
12.19.10,22.96,34.80,32.70,100.82,40.07
12.19.44,22.96,34.78,32.66,100.83,39.93
12.20.18,22.96,34.78,32.68,100.83,39.73
12.20.52,22.96,34.78,32.68,100.82,39.63
12.21.26,22.96,34.78,32.68,100.82,39.63
12.22.00,22.96,34.78,32.68,100.82,39.52
12.22.39,22.96,34.78,32.68,100.82,39.34
12.23.13,22.96,34.79,32.74,100.83,39.18
12.23.47,22.96,34.79,32.74,100.82,39.11
12.24.21,22.96,34.79,32.72,100.82,39.04
12.24.55,22.96,34.79,32.76,100.81,39.14
12.25.28,22.46,34.78,32.70,100.82,39.25
12.26.02,22.96,34.79,32.72,100.82,39.18
12.26.41,22.96,34.78,32.66,100.82,39.37
12.27.15,22.46,34.78,32.70,100.82,39.54
12.27.49,22.46,34.77,32.72,100.82,39.45
12.28.39,22.46,34.76,32.70,100.81,39.72
12.29.13,22.46,34.75,32.70,100.81,39.89
12.29.48,22.46,34.73,32.70,100.82,40.14
12.30.22,22.96,34.72,32.70,100.82,40.60
12.30.56,22.46,34.70,32.66,100.82,40.27
12.31.29,22.46,34.68,32.62,100.82,40.70
12.32.03,22.46,34.67,32.62,100.82,41.53
12.32.37,22.46,34.64,32.62,100.82,40.95
12.33.11,22.46,34.63,32.62,100.83,40.58
12.33.45,22.46,34.62,32.64,100.83,39.46
12.34.19,22.46,34.62,32.53,100.83,39.26
12.34.52,22.46,34.62,32.56,100.83,39.47
12.35.26,22.46,34.62,32.62,100.82,38.80
12.36.00,22.46,34.63,32.64,100.83,39.36
12.36.39,22.46,34.64,32.62,100.82,39.66
12.37.13,22.46,34.66,32.58,100.82,39.69
12.37.47,22.46,34.68,32.58,100.83,39.61
12.38.21,22.96,34.70,32.58,100.83,39.77
12.38.55,22.46,34.72,32.60,100.83,39.79
12.39.29,22.96,34.76,32.58,100.83,39.79
12.40.03,22.96,34.78,32.55,100.83,39.57
12.40.37,22.96,34.81,32.60,100.83,39.22
12.41.10,22.96,34.84,32.72,100.83,39.14
12.41.44,22.96,34.87,32.64,100.83,38.92
12.42.18,22.46,34.90,32.68,100.83,38.80
12.42.52,22.46,34.94,32.64,100.83,38.72
12.43.26,22.46,34.97,32.70,100.83,38.50
12.43.59,22.96,35.00,32.70,100.83,38.55
12.44.39,22.96,35.04,32.74,100.83,38.56
12.45.13,22.96,35.07,32.76,100.82,38.26
12.45.47,22.96,35.09,32.74,100.83,37.80
12.46.21,22.96,35.12,32.79,100.82,37.56
12.46.55,22.96,35.14,32.83,100.83,37.50
12.47.29,22.96,35.17,32.77,100.82,37.79
12.48.03,22.96,35.18,32.76,100.82,37.64
12.48.37,22.96,35.21,32.81,100.82,37.36
12.49.11,22.96,35.21,32.83,100.82,37.11
12.49.45,22.96,35.24,32.79,100.82,37.03
12.50.18,22.96,35.26,32.85,100.82,37.13
12.50.52,22.96,35.27,32.91,100.82,37.16
12.51.26,22.96,35.28,32.91,100.82,36.91
12.52.00,22.96,35.29,32.81,100.82,37.06
12.52.40,22.96,35.30,32.91,100.82,37.31
12.53.14,22.96,35.29,32.89,100.82,37.29
12.53.48,22.96,35.30,32.89,100.82,37.44
12.54.22,22.96,35.30,32.89,100.83,36.52
12.54.56,22.96,35.29,32.91,100.83,36.65
12.55.29,22.96,35.29,32.91,100.83,35.52
12.56.03,22.96,35.28,32.93,100.83,35.48
12.56.37,22.96,35.26,32.87,100.83,35.70
12.57.11,22.46,35.21,32.89,100.83,35.98
12.57.45,22.96,35.14,32.83,100.83,35.01
12.58.18,22.96,35.08,32.79,100.82,32.62
12.58.52,22.96,35.02,32.76,100.83,34.43
12.59.26,22.46,34.95,32.74,100.83,34.18
13.00.00,22.46,34.87,32.70,100.82,32.87
13.00.40,22.96,34.81,32.70,100.83,31.20
13.01.14,22.46,34.79,32.72,100.83,29.63
13.01.47,22.46,34.72,32.64,100.83,28.94
13.02.21,22.46,34.66,32.62,100.82,29.30
13.03.07,22.46,34.55,32.55,100.83,30.35
13.03.41,22.46,34.49,32.51,100.83,30.74
13.04.14,22.46,34.43,32.53,100.83,32.01
13.04.48,22.46,34.40,32.49,100.83,31.66
13.05.22,22.46,34.36,32.43,100.83,32.63
13.05.56,22.46,34.33,32.43,100.83,32.23
13.06.29,22.46,34.32,32.38,100.83,33.69
13.07.03,22.46,34.31,32.39,100.83,35.02
13.07.38,22.46,34.31,32.32,100.83,35.42
13.08.12,22.46,34.31,32.32,100.83,35.88
13.08.46,22.46,34.31,32.34,100.83,35.01
13.09.19,22.46,34.31,32.32,100.83,34.97
13.09.53,22.46,34.31,32.34,100.83,35.09
13.10.27,22.46,34.32,32.32,100.83,35.24
13.11.01,22.46,34.32,32.38,100.83,35.60
13.11.36,22.46,34.32,32.34,100.83,35.51
13.12.10,22.46,34.32,32.30,100.83,35.57
13.12.48,22.46,34.33,32.32,100.83,36.22
13.13.22,22.46,34.33,32.32,100.83,37.06
13.13.56,22.46,34.33,32.28,100.84,36.75
13.14.30,22.46,34.32,32.34,100.84,35.92
13.15.04,22.46,34.32,32.26,100.84,35.88
13.15.38,22.46,34.33,32.28,100.84,36.40
13.16.11,21.96,34.32,32.28,100.83,36.64
13.16.45,21.96,34.32,32.30,100.84,36.10
13.17.27,22.46,34.32,32.30,100.84,36.15
13.18.01,21.96,34.31,32.28,100.84,36.31
13.18.41,21.96,34.30,32.30,100.84,36.07
13.19.16,21.96,34.30,32.28,100.84,36.34
13.19.50,21.96,34.29,32.30,100.84,36.55
13.20.24,21.96,34.27,32.24,100.84,36.16
13.20.58,21.96,34.27,32.24,100.83,34.63
13.21.37,21.96,34.27,32.22,100.84,35.31
13.22.16,21.96,34.26,32.28,100.84,35.94
13.22.50,21.96,34.25,32.22,100.84,36.60
13.23.24,21.96,34.25,32.24,100.84,37.28
13.23.58,21.96,34.24,32.19,100.84,37.77
13.24.37,21.96,34.24,32.26,100.84,37.83
13.25.10,21.96,34.23,32.22,100.84,37.50
13.25.44,21.96,34.23,32.22,100.85,37.66
13.26.18,21.96,34.23,32.13,100.84,38.41
13.26.52,21.96,34.23,32.22,100.84,38.82
13.27.26,21.96,34.23,32.20,100.84,39.06
13.27.59,21.96,34.22,32.22,100.84,39.20
13.28.38,21.96,34.23,32.17,100.84,39.42
13.29.12,21.96,34.23,32.20,100.84,39.34
13.29.46,21.96,34.24,32.22,100.84,39.51
13.30.25,21.96,34.25,32.22,100.84,39.46
13.30.59,21.96,34.27,32.20,100.84,39.48
13.31.37,21.96,34.28,32.22,100.84,39.40
13.32.11,21.96,34.29,32.19,100.83,39.38
13.32.45,21.96,34.31,32.24,100.84,39.43
13.33.19,21.96,34.34,32.22,100.84,39.46
13.33.54,21.96,34.37,32.24,100.84,39.36
13.34.28,21.96,34.39,32.24,100.84,39.36
13.35.02,21.96,34.41,32.20,100.84,39.13
13.35.36,21.96,34.44,32.28,100.83,39.21
13.36.10,21.96,34.46,32.24,100.83,39.32
13.36.44,21.96,34.48,32.34,100.84,39.20
13.37.18,21.96,34.51,32.30,100.84,38.71
13.38.03,21.96,34.55,32.30,100.84,39.10
13.38.37,21.96,34.57,32.32,100.84,38.74
13.39.11,21.96,34.59,32.32,100.84,38.04
13.39.45,21.96,34.62,32.36,100.84,38.23
13.40.19,21.96,34.64,32.39,100.84,38.22
13.40.53,21.96,34.66,32.34,100.84,38.23
13.41.27,21.96,34.68,32.39,100.85,38.23
13.42.00,21.96,34.70,32.41,100.85,38.08
13.42.36,21.96,34.70,32.39,100.85,36.06
13.43.10,21.96,34.73,32.41,100.85,36.73
13.43.44,21.96,34.75,32.45,100.85,37.61
13.44.17,21.96,34.77,32.41,100.85,38.40
13.44.51,21.96,34.77,32.41,100.85,38.38
13.45.25,21.96,34.78,32.39,100.85,38.32
13.45.59,21.96,34.79,32.41,100.86,38.49
13.46.34,21.96,34.79,32.41,100.86,38.63
13.47.08,21.96,34.80,32.45,100.86,38.67
13.47.42,21.96,34.80,32.45,100.86,38.61
13.48.16,21.96,34.79,32.45,100.86,38.19
13.48.50,21.96,34.80,32.41,100.87,37.86
13.49.24,21.96,34.79,32.51,100.87,38.01
13.49.58,21.96,34.79,32.45,100.87,37.89
13.50.37,21.96,34.79,32.45,100.87,37.96
13.51.11,21.96,34.79,32.47,100.87,38.13
13.51.45,21.96,34.77,32.38,100.87,38.18
13.52.19,21.96,34.77,32.51,100.87,38.35
13.52.52,21.96,34.76,32.45,100.88,38.18
13.53.26,21.96,34.74,32.45,100.88,38.05
13.54.00,21.96,34.74,32.45,100.88,37.88
13.54.40,21.96,34.72,32.43,100.88,37.87
13.55.19,21.96,34.70,32.43,100.87,38.04
13.55.53,21.96,34.69,32.39,100.88,38.13
13.56.26,21.96,34.67,32.41,100.87,38.27
13.57.00,21.96,34.65,32.38,100.87,38.64
13.57.40,21.96,34.63,32.43,100.87,38.60
13.58.14,21.96,34.62,32.45,100.88,38.46
13.58.48,21.96,34.60,32.39,100.88,38.49
13.59.22,21.96,34.58,32.38,100.88,38.60
13.59.56,21.96,34.57,32.38,100.88,39.04
14.00.29,21.96,34.55,32.39,100.89,39.12
14.01.03,21.96,34.53,32.45,100.88,38.99
14.01.37,21.96,34.51,32.39,100.88,39.02
14.02.11,21.96,34.51,32.39,100.88,38.95
14.02.45,21.96,34.49,32.34,100.88,39.07
14.03.19,21.96,34.48,32.34,100.88,39.26
14.03.52,21.96,34.46,32.36,100.88,39.13
14.04.26,21.96,34.45,32.34,100.88,38.68
14.05.00,21.96,34.44,32.32,100.88,38.60
14.05.40,21.96,34.42,32.34,100.88,38.44
14.06.13,21.96,34.41,32.32,100.88,38.66
14.06.47,21.96,34.40,32.32,100.88,38.61
14.07.21,21.96,34.39,32.30,100.88,38.56
14.07.55,21.96,34.37,32.30,100.88,38.70
