Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
00.40.24,24.46,35.55,33.37,101.91,35.86
00.40.58,24.46,35.57,33.41,101.91,35.90
00.41.33,24.46,35.59,33.35,101.90,35.86
00.42.07,24.46,35.63,33.37,101.90,36.17
00.42.40,24.46,35.64,33.41,101.90,36.27
00.43.14,24.46,35.67,33.35,101.90,36.34
00.43.48,24.46,35.70,33.31,101.90,36.27
00.44.22,24.46,35.71,33.43,101.90,36.19
00.44.55,24.46,35.74,33.44,101.90,36.14
00.45.35,24.46,35.75,33.43,101.90,36.05
00.46.09,24.46,35.78,33.46,101.90,36.19
00.46.43,24.46,35.79,33.44,101.90,36.31
00.47.16,24.46,35.81,33.50,101.90,36.26
00.47.50,24.46,35.83,33.46,101.90,36.17
00.48.24,24.46,35.85,33.46,101.90,36.12
00.48.58,24.46,35.86,33.50,101.90,36.10
00.49.36,24.46,35.88,33.56,101.90,36.04
00.50.10,24.46,35.89,33.44,101.89,35.82
00.50.44,24.46,35.90,33.54,101.89,35.80
00.51.18,24.46,35.91,33.50,101.89,35.85
00.51.51,24.46,35.92,33.56,101.89,35.77
00.52.26,24.46,35.92,33.56,101.89,35.75
00.52.59,24.46,35.93,33.54,101.90,35.84
00.53.33,24.46,35.93,33.56,101.89,35.92
00.54.07,24.46,35.93,33.58,101.90,35.92
00.54.41,24.46,35.94,33.56,101.90,35.90
00.55.14,24.46,35.93,33.60,101.90,35.97
00.55.48,24.46,35.93,33.56,101.90,35.96
00.56.22,24.46,35.93,33.54,101.90,35.98
00.56.56,24.46,35.92,33.54,101.90,35.85
00.57.36,24.46,35.91,33.58,101.90,35.75
00.58.10,24.46,35.90,33.54,101.90,35.72
00.58.43,24.46,35.90,33.54,101.89,35.51
00.59.17,24.46,35.89,33.50,101.89,35.34
00.59.51,24.46,35.88,33.56,101.90,35.24
01.00.25,24.46,35.88,33.58,101.89,35.36
01.00.58,24.46,35.87,33.58,101.90,35.26
01.01.33,24.46,35.87,33.56,101.90,35.14
01.02.07,24.46,35.86,33.58,101.89,35.28
01.02.40,24.46,35.84,33.60,101.89,35.28
01.03.14,24.46,35.83,33.52,101.89,35.18
01.03.48,24.46,35.82,33.56,101.89,35.04
01.04.22,24.46,35.81,33.60,101.89,35.29
01.04.55,24.46,35.79,33.54,101.89,35.31
01.05.35,24.46,35.78,33.54,101.89,35.33
01.06.08,24.46,35.77,33.52,101.90,35.26
01.06.42,24.46,35.75,33.52,101.89,35.40
01.07.27,24.46,35.73,33.54,101.90,35.47
01.08.01,24.46,35.71,33.52,101.89,35.23
01.08.35,24.46,35.71,33.46,101.89,35.32
01.09.09,24.46,35.69,33.46,101.89,35.28
01.09.43,24.46,35.68,33.50,101.89,35.14
01.10.16,24.46,35.66,33.44,101.89,35.38
01.10.50,24.46,35.65,33.46,101.89,35.54
01.11.24,24.46,35.64,33.46,101.89,35.56
01.11.57,24.46,35.62,33.46,101.89,35.33
01.12.32,24.46,35.61,33.44,101.89,35.54
01.13.06,24.46,35.60,33.46,101.89,35.67
01.13.40,24.46,35.58,33.39,101.89,35.92
01.14.13,24.46,35.58,33.39,101.89,35.76
01.14.47,24.46,35.57,33.41,101.89,36.04
01.15.21,24.46,35.56,33.44,101.89,35.97
01.15.55,24.46,35.54,33.41,101.89,35.97
01.16.34,24.46,35.53,33.41,101.89,35.40
01.17.08,24.46,35.52,33.35,101.89,35.54
01.17.42,24.46,35.51,33.33,101.89,35.63
01.18.15,24.46,35.50,33.33,101.89,35.70
01.18.49,24.46,35.50,33.37,101.89,35.69
01.19.23,24.46,35.48,33.31,101.89,36.01
01.19.57,24.46,35.47,33.37,101.89,36.09
01.20.37,24.46,35.46,33.35,101.89,36.04
01.21.11,24.46,35.46,33.29,101.89,36.17
01.21.44,24.46,35.45,33.35,101.90,36.28
01.22.18,24.46,35.44,33.33,101.89,36.22
01.22.52,24.46,35.42,33.29,101.89,36.12
01.23.25,24.46,35.42,33.39,101.89,36.11
01.23.59,24.46,35.41,33.33,101.89,35.69
01.24.38,24.46,35.40,33.27,101.89,35.59
01.25.12,24.46,35.40,33.29,101.89,35.53
01.25.45,24.46,35.39,33.27,101.89,35.76
01.26.19,24.46,35.38,33.27,101.89,35.44
01.26.53,24.46,35.37,33.27,101.89,35.44
01.27.27,24.46,35.36,33.31,101.89,35.70
01.28.00,24.46,35.35,33.27,101.89,35.96
01.28.34,24.46,35.35,33.25,101.89,36.30
01.29.08,24.46,35.34,33.27,101.89,36.18
01.29.42,24.46,35.34,33.21,101.89,35.84
01.30.15,24.46,35.32,33.27,101.89,35.51
01.30.49,24.46,35.32,33.33,101.89,35.52
01.31.23,24.46,35.32,33.27,101.89,35.56
01.31.57,24.46,35.31,33.23,101.89,35.62
01.32.38,24.46,35.30,33.25,101.89,35.13
01.33.12,24.46,35.29,33.21,101.89,34.96
01.33.46,24.46,35.29,33.18,101.89,35.11
01.34.20,24.46,35.28,33.14,101.89,35.36
01.34.53,24.46,35.28,33.18,101.89,35.08
01.35.32,24.46,35.28,33.18,101.89,35.39
01.36.05,24.46,35.28,33.18,101.89,35.58
01.36.39,24.46,35.27,33.18,101.89,35.74
01.37.13,24.46,35.26,33.16,101.88,35.57
01.37.46,24.46,35.26,33.18,101.88,35.62
01.38.20,24.46,35.25,33.21,101.88,35.57
01.38.54,24.46,35.25,33.18,101.88,35.36
01.39.33,24.46,35.24,33.14,101.88,35.27
01.40.07,24.46,35.24,33.16,101.88,35.70
01.40.40,24.46,35.24,33.18,101.89,35.86
01.41.14,24.46,35.22,33.18,101.88,36.10
01.41.59,24.46,35.22,33.16,101.89,35.96
01.42.38,24.46,35.20,33.08,101.89,35.92
01.43.12,24.46,35.19,33.16,101.89,35.96
01.43.46,24.46,35.19,33.10,101.88,36.10
01.44.19,24.46,35.17,33.12,101.88,36.20
01.44.53,24.46,35.17,33.12,101.88,36.31
01.45.27,24.46,35.16,33.08,101.88,36.18
01.46.00,24.46,35.16,33.08,101.89,36.40
01.46.34,24.46,35.15,33.06,101.89,36.19
01.47.08,24.46,35.14,33.06,101.89,36.10
01.47.42,24.46,35.13,33.08,101.88,35.67
01.48.22,24.46,35.12,33.08,101.89,35.51
01.48.55,24.46,35.12,33.06,101.88,35.41
01.49.33,24.46,35.13,33.06,101.89,35.85
01.50.07,24.46,35.13,33.08,101.88,36.18
01.50.41,24.46,35.13,33.08,101.88,36.29
01.51.17,24.46,35.14,33.06,101.88,35.97
01.51.50,24.46,35.15,33.06,101.88,34.56
01.52.24,24.46,35.17,32.98,101.88,34.38
01.52.58,24.46,35.19,33.08,101.88,35.13
01.53.36,24.46,35.21,33.10,101.88,35.70
01.54.10,24.46,35.23,33.06,101.88,35.79
01.54.44,24.46,35.25,33.08,101.88,35.84
01.55.18,24.46,35.26,33.10,101.88,35.93
01.55.51,23.96,35.28,33.10,101.88,35.98
01.56.25,24.46,35.30,33.10,101.87,35.94
01.56.59,24.46,35.32,33.12,101.87,36.11
01.57.33,24.46,35.34,33.16,101.87,36.24
01.58.07,23.96,35.36,33.16,101.87,36.22
01.58.41,24.46,35.37,33.18,101.87,36.29
01.59.15,23.96,35.40,33.16,101.87,36.27
01.59.48,23.96,35.41,33.16,101.87,36.18
02.00.22,23.96,35.43,33.14,101.87,35.96
02.00.56,23.96,35.45,33.21,101.87,35.94
02.01.36,23.96,35.47,33.18,101.87,36.10
02.02.09,23.96,35.49,33.27,101.87,36.17
02.02.43,23.96,35.49,33.27,101.87,36.21
02.03.17,23.96,35.50,33.27,101.87,36.03
02.03.50,23.96,35.52,33.21,101.87,36.05
02.04.25,23.96,35.52,33.27,101.87,35.93
02.04.58,23.96,35.53,33.29,101.87,35.89
02.05.33,23.96,35.53,33.29,101.87,35.99
02.06.07,23.96,35.53,33.25,101.87,36.00
02.06.41,23.96,35.54,33.29,101.87,36.11
02.07.14,23.96,35.54,33.27,101.87,36.10
02.07.48,23.96,35.54,33.27,101.87,36.16
02.08.22,23.96,35.53,33.27,101.87,36.28
02.08.56,23.96,35.53,33.27,101.86,36.15
02.09.34,23.96,35.52,33.21,101.87,36.20
02.10.08,23.96,35.52,33.27,101.87,36.13
02.10.42,23.96,35.52,33.25,101.86,36.07
02.11.16,23.96,35.51,33.23,101.86,35.85
02.11.49,23.96,35.50,33.31,101.87,35.88
02.12.23,23.96,35.50,33.25,101.87,35.79
02.12.57,23.96,35.49,33.27,101.86,35.65
02.13.33,23.96,35.48,33.23,101.87,35.83
02.14.07,23.96,35.47,33.18,101.87,35.80
02.14.41,23.96,35.46,33.25,101.86,35.72
02.15.15,23.96,35.45,33.25,101.87,35.71
02.15.48,23.96,35.45,33.27,101.87,35.76
02.16.39,23.96,35.43,33.25,101.87,35.63
02.17.12,23.96,35.42,33.27,101.86,35.61
02.17.46,23.96,35.42,33.19,101.86,35.73
02.18.20,23.96,35.41,33.18,101.87,35.64
02.18.54,23.96,35.41,33.21,101.86,35.82
02.19.33,23.96,35.39,33.18,101.87,35.92
02.20.07,23.96,35.39,33.18,101.87,35.84
02.20.40,23.96,35.38,33.23,101.87,35.62
02.21.14,23.96,35.37,33.16,101.87,35.72
02.21.48,23.96,35.36,33.19,101.87,35.79
02.22.22,23.96,35.36,33.18,101.87,35.77
02.22.55,23.96,35.35,33.18,101.87,35.62
02.23.36,23.96,35.34,33.18,101.87,35.67
02.24.09,23.96,35.33,33.18,101.87,35.69
02.24.43,23.96,35.32,33.14,101.87,35.43
02.25.17,23.96,35.31,33.21,101.87,35.35
02.25.51,23.96,35.32,33.16,101.87,35.41
02.26.24,23.96,35.31,33.18,101.87,35.66
02.26.58,23.96,35.31,33.19,101.87,35.66
02.27.37,23.96,35.30,33.19,101.87,35.51
02.28.11,23.96,35.29,33.12,101.87,35.43
02.28.45,23.96,35.28,33.16,101.87,35.25
02.29.19,23.96,35.28,33.16,101.87,35.30
02.29.53,23.96,35.27,33.18,101.87,35.55
02.30.27,23.96,35.26,33.18,101.86,35.57
02.31.00,23.96,35.26,33.12,101.87,35.66
02.31.34,23.96,35.24,33.10,101.87,35.65
02.32.08,23.96,35.24,33.10,101.87,35.21
02.32.42,23.96,35.24,33.10,101.87,35.29
02.33.16,23.96,35.23,33.08,101.87,35.36
02.33.49,23.96,35.23,33.12,101.87,35.44
02.34.23,23.96,35.22,33.08,101.87,35.30
02.34.57,23.96,35.21,33.10,101.87,35.11
02.35.36,23.96,35.21,33.08,101.87,35.09
02.36.10,23.96,35.20,33.08,101.87,35.23
02.36.44,23.96,35.19,33.10,101.87,35.23
02.37.18,23.96,35.18,33.08,101.87,35.31
02.37.51,23.96,35.18,33.06,101.86,35.34
02.38.25,23.96,35.17,33.06,101.87,35.39
02.38.59,23.96,35.17,33.04,101.87,35.43
02.39.33,23.96,35.16,33.06,101.87,35.39
02.40.07,23.96,35.16,33.02,101.87,35.37
02.40.41,23.96,35.15,33.08,101.87,35.15
02.41.14,23.96,35.14,33.08,101.86,35.09
02.41.48,23.96,35.14,33.00,101.87,35.08
02.42.22,23.96,35.14,33.08,101.86,34.96
02.42.55,23.96,35.14,33.00,101.86,35.16
02.43.33,23.96,35.13,32.98,101.86,35.15
02.44.07,23.96,35.13,33.04,101.86,35.19
02.44.41,23.96,35.12,33.04,101.86,35.19
02.45.15,23.96,35.11,33.02,101.86,35.25
02.45.49,23.96,35.11,32.98,101.86,35.11
02.46.22,23.96,35.10,33.02,101.86,35.03
02.46.56,23.96,35.10,33.00,101.86,34.75
02.47.36,23.96,35.09,32.98,101.86,34.84
02.48.10,23.96,35.09,33.04,101.86,34.99
02.48.43,23.96,35.09,33.00,101.87,35.06
02.49.17,23.96,35.08,32.98,101.87,35.06
02.49.51,23.96,35.07,33.00,101.86,34.89
02.50.25,23.96,35.07,32.98,101.86,35.09
02.51.09,23.96,35.05,32.98,101.86,35.13
02.51.43,23.96,35.06,32.97,101.86,34.76
02.52.17,23.96,35.05,32.97,101.86,34.75
02.52.50,23.96,35.04,32.95,101.86,35.05
02.53.24,23.96,35.04,33.00,101.86,34.96
02.53.58,23.96,35.04,32.95,101.86,34.87
02.54.37,23.96,35.02,32.95,101.86,34.89
02.55.11,23.96,35.03,33.00,101.86,34.95
02.55.44,23.96,35.02,32.95,101.86,34.97
02.56.18,23.96,35.02,32.97,101.86,35.10
02.56.52,23.96,35.00,32.97,101.86,35.29
02.57.26,23.96,34.99,32.93,101.86,34.91
02.57.59,23.96,34.99,32.91,101.86,34.95
02.58.33,23.96,34.99,32.91,101.86,34.95
02.59.07,23.96,34.98,32.91,101.86,34.68
02.59.41,23.96,34.98,32.95,101.86,34.76
03.00.14,23.96,34.97,32.87,101.85,34.60
03.00.48,23.46,34.97,32.95,101.85,34.45
03.01.22,23.46,34.96,32.89,101.85,34.54
03.01.56,23.96,34.96,32.89,101.85,34.56
03.02.35,23.96,34.96,32.87,101.85,35.05
03.03.09,23.96,34.97,32.91,101.85,35.20
03.03.43,23.96,34.96,32.89,101.85,35.38
03.04.16,23.46,34.97,32.95,101.85,35.72
03.04.50,23.96,34.98,32.87,101.85,35.86
03.05.24,23.96,34.99,32.89,101.85,36.06
03.05.57,23.46,34.99,32.93,101.85,36.22
03.06.36,23.96,35.01,32.87,101.85,36.27
03.07.10,23.46,35.03,32.91,101.85,36.40
03.07.44,23.46,35.04,32.93,101.85,36.47
03.08.17,23.96,35.05,32.89,101.85,36.51
03.08.51,23.96,35.06,32.89,101.85,36.51
03.09.25,23.46,35.08,32.85,101.85,36.57
03.09.58,23.46,35.10,32.95,101.85,36.51
03.10.37,23.96,35.11,32.97,101.85,36.49
03.11.11,23.46,35.12,32.97,101.85,36.54
03.11.45,23.46,35.14,32.98,101.85,36.51
03.12.18,23.46,35.16,33.00,101.85,36.54
03.12.52,23.46,35.16,33.00,101.85,36.48
03.13.26,23.46,35.18,32.98,101.85,36.39
03.14.00,23.46,35.19,32.97,101.85,36.23
03.14.33,23.46,35.20,32.97,101.85,36.06
03.15.07,23.46,35.21,32.97,101.85,36.15
03.15.41,23.96,35.24,32.95,101.85,36.17
03.16.14,23.46,35.25,33.02,101.86,36.30
03.16.48,23.46,35.25,33.00,101.85,36.36
03.17.22,23.46,35.25,33.04,101.85,36.32
03.17.56,23.46,35.26,32.98,101.85,36.26
03.18.34,23.46,35.26,32.98,101.85,36.17
03.19.08,23.46,35.27,33.08,101.85,36.20
03.19.42,23.46,35.27,33.06,101.85,36.19
03.20.16,23.46,35.26,33.04,101.84,36.26
03.20.49,23.46,35.26,33.10,101.85,36.17
03.21.23,23.46,35.26,33.02,101.84,36.32
03.21.57,23.46,35.26,33.04,101.84,36.28
03.22.33,23.46,35.25,32.98,101.84,36.14
03.23.07,23.46,35.25,32.98,101.84,36.20
03.23.41,23.46,35.24,33.06,101.84,36.10
03.24.14,23.46,35.23,33.02,101.84,35.99
03.24.48,23.46,35.23,33.00,101.84,35.92
03.25.39,23.46,35.21,33.02,101.84,35.93
03.26.12,23.46,35.21,33.06,101.84,36.07
03.26.46,23.46,35.20,33.08,101.84,36.10
03.27.20,23.46,35.19,33.04,101.84,36.22
03.27.54,23.46,35.18,32.97,101.84,36.20
03.28.28,23.46,35.17,33.04,101.84,36.20
03.29.01,23.46,35.16,33.02,101.84,36.28
03.29.35,23.46,35.16,33.00,101.84,36.30
03.30.09,23.46,35.14,32.98,101.84,36.26
03.30.43,23.46,35.13,32.98,101.84,36.26
03.31.16,23.46,35.12,32.97,101.84,36.08
03.31.50,23.46,35.11,32.98,101.84,35.95
03.32.24,23.46,35.11,32.93,101.84,36.06
03.32.57,23.46,35.09,32.95,101.84,36.08
03.33.34,23.46,35.09,32.97,101.84,35.83
03.34.07,23.46,35.08,32.95,101.84,35.65
03.34.41,23.46,35.07,32.91,101.83,35.61
03.35.15,23.46,35.07,32.97,101.83,35.79
03.35.49,23.46,35.06,32.93,101.83,36.07
03.36.22,23.46,35.05,32.91,101.83,35.94
03.36.56,23.46,35.05,32.91,101.83,35.95
03.37.35,23.46,35.03,32.95,101.83,35.97
03.38.08,23.46,35.02,32.91,101.83,35.95
03.38.42,23.46,35.01,32.91,101.83,35.90
03.39.16,23.46,35.01,32.93,101.83,35.94
03.39.49,23.46,35.00,32.89,101.83,35.90
03.40.23,23.46,34.99,32.89,101.83,36.11
03.40.57,23.46,34.99,32.89,101.83,36.16
03.41.35,23.46,34.97,32.89,101.82,35.94
03.42.09,23.46,34.97,32.89,101.82,35.91
03.42.43,23.46,34.96,32.85,101.82,35.87
03.43.16,23.46,34.95,32.91,101.83,35.95
03.43.50,23.46,34.94,32.87,101.83,36.00
03.44.24,23.46,34.93,32.83,101.83,36.05
03.44.57,23.46,34.93,32.85,101.83,36.06
03.45.32,23.46,34.92,32.85,101.83,36.05
03.46.06,23.46,34.91,32.87,101.82,36.00
03.46.40,23.46,34.91,32.87,101.83,36.01
03.47.13,23.46,34.90,32.83,101.82,36.07
03.47.47,23.46,34.89,32.81,101.83,36.00
03.48.21,23.46,34.88,32.85,101.82,36.19
03.48.55,23.46,34.87,32.79,101.82,36.41
03.49.33,23.46,34.87,32.87,101.82,36.44
03.50.07,23.46,34.87,32.81,101.83,36.42
03.50.41,23.46,34.86,32.79,101.82,36.45
03.51.14,23.96,34.85,32.79,101.82,36.34
03.51.48,23.46,34.85,32.77,101.82,36.25
03.52.22,23.46,34.85,32.76,101.82,36.18
03.52.55,23.46,34.84,32.77,101.82,36.12
03.53.34,23.46,34.83,32.81,101.82,36.36
03.54.08,23.46,34.83,32.77,101.82,36.23
03.54.42,23.46,34.82,32.76,101.82,36.32
03.55.16,23.46,34.82,32.77,101.82,36.31
03.55.49,23.46,34.81,32.79,101.82,36.36
03.56.23,23.46,34.81,32.79,101.82,36.51
03.56.57,23.46,34.80,32.79,101.82,36.41
03.57.35,23.46,34.80,32.70,101.82,36.15
03.58.09,23.46,34.79,32.74,101.82,36.00
03.58.43,23.46,34.78,32.76,101.81,36.07
03.59.17,23.46,34.79,32.76,101.82,36.21
04.00.03,23.46,34.77,32.70,101.81,36.33
04.00.37,23.46,34.77,32.72,101.81,36.14
04.01.11,23.46,34.77,32.74,101.81,35.91
04.01.45,23.46,34.76,32.72,101.81,35.81
04.02.18,23.46,34.76,32.72,101.81,35.69
04.02.52,23.46,34.75,32.72,101.81,35.46
04.03.26,23.46,34.75,32.74,101.81,35.56
04.03.59,23.46,34.74,32.72,101.81,35.56
04.04.34,23.46,34.74,32.72,101.81,35.62
04.05.07,23.46,34.72,32.68,101.81,35.52
04.05.41,23.46,34.72,32.70,101.81,35.57
04.06.15,23.46,34.72,32.77,101.81,35.60
04.06.48,23.46,34.71,32.76,101.81,35.76
04.07.22,23.46,34.71,32.70,101.81,35.65
04.07.56,23.46,34.71,32.70,101.81,35.67
04.08.35,23.46,34.70,32.70,101.80,35.83
04.09.08,23.46,34.69,32.70,101.80,35.75
04.09.42,23.46,34.69,32.72,101.81,35.75
04.10.16,23.46,34.68,32.66,101.80,35.51
04.10.49,23.46,34.68,32.62,101.80,35.60
04.11.23,23.46,34.68,32.70,101.80,35.53
04.11.57,23.46,34.67,32.70,101.80,35.46
04.12.36,23.46,34.67,32.62,101.79,35.39
04.13.10,22.96,34.66,32.66,101.79,35.40
04.13.44,23.46,34.66,32.64,101.79,35.47
04.14.17,22.96,34.66,32.62,101.79,35.38
04.14.51,22.96,34.65,32.60,101.79,35.49
04.15.25,22.96,34.65,32.66,101.79,35.52
04.15.59,23.46,34.64,32.64,101.79,35.50
04.16.33,22.96,34.64,32.60,101.79,35.77
04.17.07,22.96,34.64,32.60,101.79,35.88
04.17.41,23.46,34.64,32.58,101.79,36.21
04.18.14,22.96,34.64,32.64,101.79,36.43
04.18.48,22.96,34.65,32.60,101.79,36.43
04.19.22,22.96,34.65,32.56,101.79,36.51
04.19.56,22.96,34.66,32.64,101.79,36.75
04.20.36,22.96,34.67,32.62,101.79,36.94
04.21.10,22.96,34.68,32.60,101.79,37.00
04.21.44,22.96,34.69,32.66,101.79,37.09
04.22.17,22.96,34.69,32.60,101.79,37.02
04.22.51,22.96,34.71,32.66,101.79,36.85
04.23.25,22.96,34.72,32.62,101.78,36.88
04.23.59,22.96,34.73,32.60,101.79,36.73
04.24.38,22.96,34.77,32.66,101.79,36.77
04.25.11,22.96,34.77,32.62,101.79,36.90
04.25.45,22.96,34.79,32.68,101.79,37.12
04.26.19,22.96,34.80,32.68,101.79,37.12
04.26.53,22.96,34.81,32.64,101.79,37.13
04.27.26,22.96,34.82,32.66,101.79,37.15
04.28.00,22.96,34.83,32.72,101.79,37.11
04.28.34,22.96,34.84,32.66,101.79,37.00
04.29.07,22.96,34.86,32.66,101.79,36.97
04.29.41,22.96,34.87,32.66,101.79,37.04
04.30.15,22.96,34.87,32.70,101.78,36.92
04.30.49,22.96,34.89,32.70,101.79,36.94
04.31.22,22.96,34.89,32.68,101.79,37.05
04.31.56,22.96,34.90,32.76,101.79,36.90
04.32.35,22.96,34.90,32.74,101.78,36.79
04.33.09,22.96,34.92,32.74,101.78,36.72
04.33.42,22.96,34.92,32.72,101.79,36.74
04.34.28,22.96,34.92,32.72,101.78,36.77
04.35.02,22.96,34.92,32.74,101.78,36.77
04.35.35,22.96,34.92,32.76,101.78,36.89
04.36.09,22.96,34.91,32.76,101.78,36.90
04.36.43,22.96,34.91,32.74,101.78,36.96
04.37.16,22.96,34.90,32.77,101.78,36.83
04.37.50,22.96,34.90,32.66,101.78,36.76
04.38.24,22.96,34.89,32.76,101.78,36.89
04.38.58,22.96,34.88,32.74,101.78,36.85
04.39.33,22.96,34.87,32.72,101.78,36.82
04.40.06,22.96,34.87,32.70,101.77,36.80
04.40.40,22.96,34.86,32.70,101.78,36.77
04.41.14,22.96,34.85,32.68,101.78,36.72
04.41.47,22.96,34.84,32.70,101.78,36.81
04.42.21,22.96,34.83,32.68,101.78,36.86
04.42.55,22.96,34.83,32.66,101.78,36.94
04.43.30,22.96,34.82,32.70,101.78,36.81
04.44.04,22.96,34.81,32.66,101.78,36.64
04.44.38,22.96,34.79,32.68,101.78,36.54
04.45.11,22.96,34.79,32.68,101.78,36.59
04.45.45,22.96,34.78,32.70,101.78,36.72
04.46.19,22.96,34.77,32.70,101.78,36.73
04.46.52,22.96,34.76,32.66,101.78,36.61
04.47.26,22.96,34.75,32.66,101.78,36.43
04.48.00,22.96,34.73,32.66,101.78,36.40
04.48.34,22.96,34.72,32.64,101.77,36.22
04.49.09,22.96,34.71,32.64,101.77,36.29
04.49.48,22.96,34.70,32.64,101.77,36.12
04.50.21,22.96,34.70,32.64,101.77,36.06
04.50.55,22.96,34.69,32.62,101.77,36.01
04.51.34,22.96,34.67,32.62,101.77,36.03
04.52.08,22.96,34.67,32.62,101.77,35.98
04.52.41,22.96,34.66,32.64,101.77,35.89
04.53.15,22.96,34.66,32.58,101.77,35.81
04.53.49,22.96,34.65,32.62,101.78,35.68
04.54.22,22.96,34.64,32.56,101.77,35.83
04.54.56,22.96,34.63,32.58,101.78,35.90
04.55.35,22.96,34.63,32.55,101.78,36.02
04.56.09,22.96,34.62,32.58,101.77,36.02
04.56.43,22.96,34.61,32.53,101.77,35.72
04.57.16,22.96,34.60,32.55,101.77,35.82
04.57.50,22.96,34.60,32.53,101.77,35.91
04.58.24,22.96,34.58,32.55,101.77,35.89
04.58.57,22.96,34.58,32.53,101.77,35.83
04.59.36,22.96,34.57,32.58,101.77,35.49
05.00.10,22.96,34.57,32.53,101.77,35.61
05.00.44,22.96,34.56,32.53,101.77,35.77
05.01.18,22.96,34.55,32.51,101.77,35.84
05.01.52,22.96,34.55,32.56,101.77,35.87
05.02.26,22.96,34.54,32.49,101.78,35.87
05.03.00,22.96,34.54,32.53,101.77,35.82
05.03.34,22.96,34.53,32.49,101.77,35.69
05.04.08,22.96,34.53,32.49,101.78,35.65
05.04.41,22.96,34.52,32.45,101.78,35.85
05.05.15,22.96,34.51,32.51,101.78,35.82
05.05.49,22.96,34.51,32.53,101.78,35.73
