Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
01.54.49,23.46,22.13,21.30,100.89,51.98
01.55.22,23.46,22.13,21.32,100.89,52.33
01.55.56,23.46,22.11,21.28,100.89,52.56
01.56.30,23.96,22.09,21.30,100.88,51.72
01.57.03,23.46,22.08,21.35,100.89,51.76
01.57.37,23.96,22.07,21.32,100.89,52.06
01.58.11,23.96,22.06,21.32,100.89,51.77
01.58.45,23.46,22.05,21.28,100.88,52.50
01.59.18,23.46,22.04,21.21,100.89,52.35
01.59.53,23.46,22.03,21.32,100.89,52.18
02.00.28,23.96,22.01,21.23,100.89,52.13
02.01.01,23.46,22.01,21.25,100.89,52.50
02.01.35,23.46,22.00,21.25,100.88,52.49
02.02.14,23.46,21.99,21.33,100.88,53.33
02.02.47,23.46,21.98,21.23,100.89,53.65
02.03.21,23.46,21.96,21.21,100.88,53.04
02.03.55,23.46,21.95,21.11,100.88,53.17
02.04.28,23.46,21.94,21.16,100.89,52.93
02.05.02,23.46,21.93,21.21,100.88,53.12
02.05.36,23.96,21.93,21.19,100.89,53.59
02.06.10,23.46,21.92,21.16,100.89,53.65
02.06.44,23.46,21.91,21.18,100.88,53.93
02.07.27,23.96,21.90,21.14,100.88,53.99
02.08.01,23.96,21.88,21.13,100.89,54.14
02.08.35,23.46,21.88,21.19,100.89,54.14
02.09.09,23.46,21.87,21.16,100.89,54.14
02.09.42,23.46,21.85,21.13,100.88,54.11
02.10.21,23.46,21.85,21.07,100.88,54.45
02.10.55,23.46,21.84,21.13,100.88,54.75
02.11.28,23.46,21.83,21.07,100.89,54.16
02.12.02,23.46,21.81,21.09,100.88,53.06
02.12.36,23.96,21.81,21.09,100.88,53.94
02.13.09,23.46,21.79,21.07,100.88,52.11
02.13.44,23.46,21.78,21.06,100.88,51.50
02.14.17,23.46,21.76,21.04,100.88,49.06
02.14.51,23.46,21.77,21.04,100.88,49.68
02.15.26,23.46,21.77,21.09,100.88,50.70
02.16.00,23.46,21.77,21.04,100.88,50.71
02.16.34,23.46,21.76,21.04,100.88,50.82
02.17.07,23.46,21.75,21.04,100.88,50.24
02.17.41,23.46,21.75,21.04,100.88,51.27
02.18.15,23.46,21.73,21.04,100.88,48.53
02.18.50,23.46,21.73,21.02,100.88,48.50
02.19.24,22.96,21.72,21.04,100.88,48.50
02.19.58,22.96,21.72,21.00,100.88,48.17
02.20.32,23.46,21.71,21.04,100.88,47.83
02.21.05,23.46,21.72,21.06,100.88,48.40
02.21.39,23.46,21.71,21.02,100.88,48.27
02.22.13,22.96,21.70,20.97,100.88,48.23
02.22.47,22.96,21.70,21.00,100.88,47.67
02.23.20,22.96,21.69,20.97,100.88,47.83
02.23.54,22.96,21.69,20.97,100.88,47.34
02.24.28,22.96,21.69,20.97,100.88,48.37
02.25.02,22.96,21.68,20.95,100.88,47.50
02.25.36,23.46,21.67,20.99,100.88,46.84
02.26.09,23.46,21.67,20.95,100.89,48.20
02.26.43,22.96,21.66,20.94,100.88,47.32
02.27.17,23.46,21.65,20.97,100.88,48.96
02.27.50,22.96,21.65,20.95,100.88,48.08
02.28.25,22.96,21.63,20.92,100.88,46.46
02.28.59,22.96,21.63,20.94,100.88,45.83
02.29.32,22.96,21.62,20.94,100.88,45.75
02.30.06,23.46,21.62,20.90,100.88,46.22
02.30.40,22.96,21.62,20.92,100.88,46.08
02.31.14,22.96,21.62,20.95,100.88,46.48
02.31.47,23.46,21.62,20.85,100.88,47.16
02.32.21,23.46,21.62,20.88,100.88,48.41
02.32.55,23.46,21.62,20.92,100.88,49.04
02.33.28,22.96,21.60,20.94,100.88,48.12
02.34.02,23.46,21.60,20.87,100.88,48.09
02.34.36,23.46,21.59,20.87,100.88,48.42
02.35.10,23.46,21.59,20.87,100.88,49.32
02.35.44,23.46,21.58,20.85,100.88,49.77
02.36.17,22.96,21.57,20.83,100.88,51.03
02.36.51,23.46,21.56,20.83,100.88,51.71
02.37.25,23.46,21.53,20.85,100.88,49.57
02.37.59,22.96,21.53,20.81,100.88,48.41
02.38.34,22.96,21.51,20.78,100.88,46.43
02.39.08,23.46,21.51,20.87,100.88,46.30
02.39.41,22.96,21.51,20.78,100.88,47.88
02.40.15,22.96,21.51,20.80,100.88,49.38
02.40.49,22.96,21.53,20.76,100.88,52.28
02.41.31,22.96,21.53,20.80,100.88,52.13
02.42.05,22.96,21.52,20.80,100.88,50.85
02.42.39,22.96,21.52,20.83,100.88,49.33
02.43.13,22.96,21.53,20.85,100.88,49.78
02.43.46,22.96,21.53,20.83,100.88,47.90
02.44.26,22.96,21.54,20.81,100.88,48.21
02.44.59,22.96,21.56,20.81,100.88,49.86
02.45.33,23.46,21.57,20.81,100.88,52.03
02.46.07,22.96,21.56,20.80,100.88,49.59
02.46.40,22.96,21.57,20.81,100.88,48.87
02.47.14,22.96,21.59,20.81,100.88,48.78
02.47.48,22.96,21.60,20.76,100.88,48.56
02.48.21,23.46,21.62,20.81,100.88,48.67
02.48.55,23.46,21.64,20.85,100.88,48.48
02.49.29,22.96,21.65,20.87,100.88,47.98
02.50.03,23.46,21.66,20.87,100.88,47.92
02.50.36,22.96,21.68,20.85,100.88,47.87
02.51.10,22.96,21.69,20.92,100.88,47.79
02.51.44,23.46,21.71,20.87,100.88,47.72
02.52.17,22.96,21.72,20.99,100.88,47.54
02.52.52,22.96,21.73,20.94,100.88,47.25
02.53.27,22.96,21.75,20.83,100.88,47.40
02.54.00,23.46,21.75,21.00,100.88,47.40
02.54.34,23.46,21.75,20.90,100.88,47.43
02.55.08,22.96,21.76,20.90,100.88,47.72
02.55.41,23.46,21.76,20.95,100.88,47.89
02.56.15,22.96,21.77,20.97,100.88,48.04
02.56.49,22.96,21.77,20.99,100.88,48.22
02.57.23,22.96,21.76,20.92,100.88,48.44
02.57.57,22.96,21.76,20.97,100.88,48.67
02.58.30,22.96,21.76,20.92,100.88,49.34
02.59.04,23.46,21.75,20.94,100.88,50.08
02.59.38,22.96,21.74,20.99,100.88,49.30
03.00.11,23.46,21.74,20.94,100.88,50.15
03.00.46,22.96,21.73,20.95,100.88,50.95
03.01.26,22.96,21.71,20.88,100.88,51.53
03.01.59,22.96,21.71,20.88,100.88,51.78
03.02.38,22.96,21.69,20.88,100.88,51.15
03.03.12,22.96,21.66,20.87,100.88,50.80
03.03.46,22.96,21.65,20.88,100.88,49.76
03.04.19,22.96,21.63,20.90,100.88,49.78
03.04.53,22.96,21.62,20.81,100.88,49.40
03.05.27,22.96,21.61,20.85,100.88,48.45
03.06.01,22.96,21.60,20.88,100.88,49.70
03.06.40,22.96,21.58,20.81,100.88,50.07
03.07.14,23.46,21.57,20.81,100.88,50.13
03.07.47,22.96,21.55,20.75,100.88,50.16
03.08.21,22.96,21.55,20.81,100.88,50.56
03.09.00,22.96,21.53,20.78,100.88,50.75
03.09.34,22.96,21.52,20.76,100.88,51.04
03.10.07,22.96,21.51,20.76,100.88,50.83
03.10.41,22.96,21.49,20.75,100.88,51.04
03.11.15,22.96,21.48,20.71,100.88,51.03
03.11.49,23.46,21.47,20.71,100.88,51.18
03.12.23,23.46,21.46,20.71,100.88,51.33
03.12.56,23.46,21.44,20.73,100.88,51.28
03.13.30,23.46,21.44,20.68,100.88,51.97
03.14.04,22.96,21.42,20.71,100.88,51.98
03.14.38,22.96,21.42,20.71,100.88,52.43
03.15.12,22.96,21.41,20.69,100.88,51.99
03.15.55,22.96,21.39,20.68,100.88,51.93
03.16.28,22.96,21.39,20.73,100.88,52.33
03.17.02,22.96,21.38,20.66,100.88,52.58
03.17.36,22.96,21.37,20.62,100.88,52.37
03.18.09,22.96,21.36,20.68,100.88,52.19
03.18.43,22.96,21.34,20.62,100.88,51.80
03.19.17,22.96,21.33,20.61,100.88,51.76
03.19.50,22.96,21.32,20.62,100.88,52.25
03.20.25,22.96,21.31,20.62,100.89,51.17
03.20.59,22.96,21.30,20.57,100.89,51.85
03.21.38,22.96,21.29,20.56,100.89,51.45
03.22.11,22.96,21.28,20.57,100.88,51.41
03.22.45,22.46,21.27,20.52,100.88,51.59
03.23.19,22.96,21.26,20.54,100.88,51.91
03.23.53,22.96,21.26,20.57,100.88,52.00
03.24.27,22.96,21.25,20.54,100.89,51.90
03.25.01,22.46,21.23,20.56,100.88,51.93
03.25.35,22.46,21.22,20.57,100.88,52.04
03.26.08,22.46,21.21,20.59,100.88,51.80
03.26.42,22.96,21.21,20.57,100.89,52.56
03.27.16,22.46,21.20,20.47,100.89,51.89
03.27.50,22.46,21.18,20.50,100.88,51.16
03.28.24,22.96,21.18,20.52,100.89,51.67
03.28.57,22.46,21.17,20.54,100.89,51.65
03.29.31,22.96,21.16,20.49,100.88,51.57
03.30.05,22.46,21.15,20.49,100.89,51.44
03.30.38,22.96,21.15,20.50,100.89,51.29
03.31.12,22.96,21.14,20.43,100.89,51.96
03.31.46,22.96,21.13,20.45,100.89,51.36
03.32.20,22.96,21.13,20.45,100.89,51.79
03.32.54,22.96,21.12,20.47,100.89,51.84
03.33.28,22.96,21.11,20.47,100.89,52.02
03.34.01,22.96,21.11,20.42,100.89,51.40
03.34.35,22.96,21.10,20.43,100.89,51.28
03.35.09,22.96,21.09,20.43,100.89,50.85
03.35.42,22.96,21.07,20.47,100.89,50.20
03.36.16,22.96,21.08,20.40,100.89,51.10
03.36.50,22.96,21.07,20.35,100.89,51.05
03.37.25,22.46,21.07,20.38,100.89,51.90
03.37.58,22.46,21.06,20.40,100.88,51.40
03.38.32,22.46,21.06,20.40,100.89,51.62
03.39.06,22.46,21.04,20.42,100.88,51.63
03.39.39,22.46,21.04,20.37,100.89,50.97
03.40.13,22.96,21.03,20.35,100.89,50.84
03.40.47,22.96,21.02,20.35,100.89,51.21
03.41.21,22.46,21.02,20.33,100.89,51.41
03.41.54,22.46,21.01,20.35,100.89,51.31
03.42.28,22.96,21.00,20.31,100.89,52.02
03.43.02,22.96,21.00,20.35,100.89,52.00
03.43.36,22.46,20.99,20.33,100.89,51.27
03.44.10,22.96,20.98,20.30,100.89,52.01
03.44.43,22.96,20.98,20.28,100.89,52.18
03.45.17,22.96,20.98,20.35,100.89,52.21
03.45.51,22.96,20.97,20.31,100.89,51.31
03.46.26,22.96,20.97,20.37,100.89,51.67
03.47.00,22.96,20.95,20.28,100.89,51.38
03.47.33,22.96,20.95,20.28,100.89,51.40
03.48.07,22.96,20.94,20.26,100.89,51.03
03.48.41,22.96,20.93,20.31,100.89,50.57
03.49.15,22.46,20.93,20.28,100.89,50.64
03.49.58,22.96,20.92,20.28,100.89,50.63
03.50.31,22.46,20.92,20.28,100.89,50.72
03.51.05,22.96,20.92,20.26,100.89,51.09
03.51.39,22.96,20.91,20.25,100.89,51.77
03.52.12,22.96,20.90,20.19,100.89,52.04
03.52.46,22.96,20.90,20.33,100.89,51.42
03.53.19,22.46,20.89,20.28,100.88,51.12
03.53.53,22.46,20.89,20.25,100.89,50.26
03.54.27,22.96,20.89,20.28,100.89,51.30
03.55.02,22.96,20.89,20.18,100.89,52.59
03.55.36,22.96,20.88,20.25,100.89,51.87
03.56.10,22.46,20.87,20.25,100.89,51.87
03.56.43,22.46,20.88,20.28,100.89,50.97
03.57.17,22.46,20.87,20.19,100.89,51.80
03.57.51,22.46,20.87,20.25,100.89,51.48
03.58.26,22.46,20.87,20.18,100.89,50.78
03.58.59,22.96,20.89,20.18,100.89,51.57
03.59.33,22.46,20.88,20.19,100.89,51.51
04.00.07,22.46,20.89,20.18,100.89,52.30
04.00.42,22.46,20.91,20.18,100.90,53.01
04.01.16,22.46,20.91,20.21,100.89,54.06
04.01.49,22.46,20.91,20.21,100.89,51.94
04.02.24,22.46,20.92,20.16,100.89,50.83
04.02.57,22.46,20.93,20.21,100.89,50.36
04.03.31,22.46,20.95,20.25,100.89,49.91
04.04.04,22.46,20.95,20.21,100.89,49.93
04.04.38,22.96,20.97,20.26,100.89,49.80
04.05.12,22.46,20.99,20.23,100.89,49.12
04.05.46,22.96,21.00,20.30,100.89,49.03
04.06.19,22.46,21.02,20.26,100.89,48.43
04.06.53,22.46,21.05,20.25,100.89,47.95
04.07.27,22.96,21.06,20.33,100.89,47.82
04.08.01,22.46,21.08,20.25,100.89,47.89
04.08.36,22.96,21.09,20.30,100.89,47.94
04.09.10,22.46,21.10,20.30,100.89,47.87
04.09.44,22.96,21.12,20.31,100.89,47.82
04.10.17,22.46,21.13,20.33,100.89,47.79
04.10.51,22.96,21.14,20.38,100.89,47.80
04.11.26,22.96,21.15,20.38,100.89,47.83
04.12.00,22.96,21.15,20.38,100.89,47.84
04.12.34,22.96,21.16,20.35,100.89,47.92
04.13.07,22.96,21.16,20.37,100.89,47.87
04.13.41,22.96,21.16,20.37,100.89,48.00
04.14.15,22.96,21.15,20.37,100.89,48.41
04.14.48,22.46,21.16,20.38,100.89,48.90
04.15.22,22.46,21.15,20.33,100.89,49.22
04.15.56,22.96,21.15,20.37,100.89,49.61
04.16.35,22.46,21.14,20.38,100.89,49.91
04.17.08,22.46,21.13,20.37,100.89,50.30
04.17.42,22.96,21.13,20.37,100.89,50.79
04.18.16,22.46,21.12,20.33,100.89,51.63
04.18.49,22.96,21.11,20.33,100.89,52.47
04.19.24,22.96,21.10,20.38,100.89,52.23
04.19.57,22.96,21.09,20.35,100.89,51.77
04.20.31,22.46,21.08,20.31,100.89,51.30
04.21.05,22.46,21.06,20.30,100.89,50.72
04.21.38,22.96,21.04,20.31,100.89,51.13
04.22.12,22.96,21.03,20.26,100.89,51.01
04.22.46,22.46,21.01,20.28,100.89,50.86
04.23.20,22.96,21.00,20.26,100.89,50.62
04.24.02,22.96,20.98,20.28,100.89,50.96
04.24.36,22.96,20.97,20.28,100.89,51.14
04.25.10,22.96,20.97,20.23,100.89,51.48
04.25.43,22.46,20.95,20.26,100.89,51.27
04.26.17,22.96,20.94,20.25,100.89,51.68
04.26.51,22.96,20.93,20.18,100.89,51.81
04.27.31,22.96,20.92,20.18,100.89,52.22
04.28.04,22.96,20.91,20.23,100.89,52.14
04.28.38,22.46,20.90,20.14,100.89,52.37
04.29.12,22.46,20.89,20.19,100.89,52.46
04.29.45,22.46,20.87,20.14,100.89,52.04
04.30.19,22.46,20.86,20.18,100.89,52.39
04.30.53,22.46,20.86,20.18,100.89,52.69
04.31.27,22.46,20.84,20.16,100.89,52.36
04.32.01,22.46,20.83,20.09,100.89,52.35
04.32.35,21.96,20.82,20.19,100.89,52.01
04.33.09,22.46,20.81,20.12,100.89,52.12
04.33.42,21.96,20.80,20.18,100.89,51.14
04.34.16,22.46,20.79,20.07,100.89,51.59
04.34.50,22.46,20.78,20.12,100.89,51.44
04.35.24,22.46,20.78,20.09,100.89,52.11
04.35.58,22.46,20.76,20.07,100.89,51.35
04.36.31,21.96,20.76,20.14,100.89,51.23
04.37.05,22.46,20.75,20.09,100.89,51.50
04.37.39,21.96,20.74,20.09,100.89,52.15
04.38.12,21.96,20.73,20.07,100.89,52.51
04.38.46,21.96,20.73,20.06,100.89,52.50
04.39.20,21.96,20.72,20.02,100.89,52.10
04.39.53,21.96,20.71,20.02,100.89,52.42
04.40.28,21.96,20.69,20.02,100.89,52.46
04.41.01,22.46,20.68,20.02,100.89,52.21
04.41.35,21.96,20.68,20.00,100.89,52.59
04.42.09,21.96,20.68,20.07,100.89,52.21
04.42.43,21.96,20.66,19.97,100.89,52.16
04.43.16,21.96,20.66,20.00,100.89,51.40
04.43.50,21.96,20.65,20.07,100.89,51.59
04.44.24,22.46,20.64,20.00,100.89,52.21
04.44.58,21.96,20.64,20.00,100.89,51.44
04.45.32,21.96,20.63,19.94,100.89,51.83
04.46.06,22.46,20.62,20.04,100.89,51.80
04.46.40,21.96,20.62,19.97,100.89,52.38
04.47.14,21.96,20.61,19.95,100.89,51.95
04.47.49,21.96,20.61,19.97,100.89,52.27
04.48.23,21.96,20.59,19.95,100.89,52.56
04.48.56,22.46,20.60,19.92,100.89,52.42
04.49.30,21.96,20.58,19.97,100.89,52.79
04.50.04,22.46,20.58,19.92,100.89,52.22
04.50.38,22.46,20.56,19.92,100.89,51.67
04.51.12,21.96,20.56,19.87,100.89,52.31
04.51.45,21.96,20.56,19.87,100.89,52.75
04.52.19,21.96,20.56,19.90,100.89,52.27
04.52.52,21.96,20.56,19.92,100.89,52.05
04.53.27,21.96,20.54,19.88,100.89,52.14
04.54.01,21.96,20.54,19.87,100.89,51.99
04.54.40,21.96,20.53,19.92,100.89,51.28
04.55.13,21.96,20.52,19.90,100.89,51.87
04.55.47,21.96,20.52,19.94,100.89,51.49
04.56.21,21.96,20.52,19.90,100.89,51.38
04.56.54,21.96,20.51,19.87,100.89,52.01
04.57.29,21.96,20.51,19.81,100.88,52.38
04.58.15,22.46,20.50,19.87,100.89,52.06
04.58.49,21.96,20.49,19.88,100.89,52.03
04.59.24,21.96,20.48,19.85,100.89,51.66
04.59.58,21.96,20.48,19.88,100.89,51.36
05.00.32,22.46,20.47,19.83,100.89,51.38
05.01.05,21.96,20.47,19.80,100.89,51.66
05.01.40,21.96,20.47,19.81,100.89,51.20
05.02.14,21.96,20.47,19.80,100.89,51.73
05.02.47,21.96,20.45,19.75,100.89,51.20
05.03.22,22.46,20.45,19.87,100.89,51.41
05.03.55,21.96,20.45,19.81,100.89,51.53
