Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
00.31.52,27.06,26.84,26.51,100.73,39.19
00.32.25,27.06,26.82,26.48,100.73,39.21
00.32.59,27.06,26.80,26.46,100.74,39.10
00.33.33,27.06,26.78,26.44,100.74,39.02
00.34.06,27.06,26.77,26.50,100.74,39.15
00.34.40,27.06,26.75,26.42,100.74,39.06
00.35.14,27.06,26.73,26.46,100.74,38.97
00.35.48,27.06,26.71,26.37,100.74,39.12
00.36.21,27.06,26.70,26.35,100.74,39.02
00.36.55,27.06,26.69,26.32,100.74,39.07
00.37.29,27.06,26.66,26.32,100.73,38.93
00.38.03,27.06,26.65,26.26,100.74,38.95
00.38.36,27.06,26.62,26.28,100.74,38.98
00.39.10,27.06,26.61,26.28,100.73,38.94
00.39.44,27.06,26.59,26.25,100.74,38.77
00.40.18,27.06,26.57,26.19,100.73,38.73
00.40.53,27.06,26.55,26.19,100.73,38.97
00.41.35,27.06,26.53,26.16,100.73,38.79
00.42.09,27.06,26.51,26.19,100.74,38.74
00.42.43,27.06,26.50,26.16,100.74,38.96
00.43.21,27.06,26.48,26.14,100.73,38.60
00.43.55,27.06,26.46,26.09,100.73,38.95
00.44.29,27.06,26.45,26.09,100.73,38.83
00.45.03,27.06,26.44,26.07,100.73,38.66
00.45.36,27.06,26.42,26.05,100.73,38.95
00.46.10,27.06,26.40,26.03,100.73,38.85
00.46.44,27.06,26.39,26.02,100.73,38.69
00.47.18,27.06,26.38,26.03,100.73,38.76
00.47.52,27.06,26.37,26.05,100.73,38.68
00.48.26,27.06,26.35,25.96,100.73,38.79
00.49.00,27.06,26.34,25.98,100.73,38.63
00.49.35,27.06,26.32,25.93,100.73,38.52
00.50.08,27.06,26.30,25.91,100.73,38.48
00.50.42,27.06,26.28,25.93,100.73,38.70
00.51.16,27.06,26.27,25.93,100.73,38.59
00.51.50,27.06,26.26,25.84,100.73,38.72
00.52.24,27.06,26.24,25.84,100.72,38.68
00.52.58,27.06,26.23,25.87,100.73,38.61
00.53.31,27.06,26.22,25.82,100.72,38.66
00.54.05,27.06,26.20,25.79,100.72,38.54
00.54.39,27.06,26.19,25.80,100.72,38.36
00.55.18,27.06,26.17,25.75,100.72,38.56
00.55.53,27.06,26.16,25.80,100.72,38.42
00.56.26,27.06,26.15,25.79,100.72,38.46
00.57.00,27.06,26.14,25.82,100.72,38.40
00.57.34,27.06,26.12,25.68,100.72,38.27
00.58.08,27.06,26.11,25.77,100.72,38.61
00.58.41,27.06,26.09,25.73,100.72,38.36
00.59.15,27.06,26.08,25.66,100.72,38.57
00.59.49,27.06,26.06,25.64,100.72,38.73
01.00.23,27.06,26.05,25.63,100.72,38.59
01.00.56,27.06,26.04,25.66,100.72,38.54
01.01.30,27.06,26.03,25.63,100.72,38.46
01.02.04,27.06,26.02,25.61,100.72,38.63
01.02.37,27.06,26.01,25.56,100.72,38.71
01.03.11,27.06,26.00,25.57,100.72,38.70
01.03.45,26.56,25.98,25.56,100.72,38.68
01.04.20,26.56,25.97,25.57,100.72,38.80
01.04.54,26.56,25.96,25.50,100.72,38.55
01.05.29,26.56,25.95,25.61,100.72,38.65
01.06.08,26.56,25.93,25.50,100.72,38.55
01.06.42,26.56,25.92,25.52,100.71,38.63
01.07.16,26.56,25.91,25.48,100.72,38.59
01.07.52,26.56,25.90,25.48,100.71,38.61
01.08.26,26.56,25.88,25.47,100.71,38.58
01.08.59,26.56,25.87,25.45,100.71,38.71
01.09.33,26.56,25.86,25.41,100.71,38.73
01.10.07,26.56,25.85,25.47,100.71,38.70
01.10.40,26.56,25.84,25.41,100.71,38.79
01.11.14,26.56,25.82,25.40,100.71,38.79
01.11.53,26.56,25.81,25.40,100.71,38.70
01.12.27,26.56,25.80,25.38,100.71,38.57
01.13.00,26.56,25.79,25.38,100.71,38.62
01.13.35,26.56,25.78,25.41,100.71,38.53
01.14.09,26.56,25.76,25.34,100.70,38.60
01.14.43,26.56,25.75,25.36,100.71,38.56
01.15.17,26.56,25.74,25.33,100.70,38.49
01.16.01,26.56,25.72,25.27,100.70,38.52
01.16.35,26.56,25.71,25.31,100.70,38.50
01.17.09,26.56,25.70,25.29,100.70,38.40
01.17.43,26.56,25.69,25.31,100.70,38.32
01.18.16,26.56,25.68,25.29,100.70,38.38
01.18.51,26.56,25.66,25.24,100.70,38.24
01.19.27,26.56,25.66,25.27,100.70,38.35
01.20.00,26.56,25.65,25.22,100.70,38.28
01.20.34,26.56,25.64,25.20,100.70,38.21
01.21.08,26.56,25.63,25.26,100.70,38.24
01.21.42,26.56,25.62,25.18,100.70,38.26
01.22.16,26.56,25.61,25.22,100.71,38.38
01.22.51,26.56,25.61,25.17,100.71,38.41
01.23.24,26.56,25.60,25.18,100.71,38.41
01.23.58,26.56,25.58,25.17,100.71,38.64
01.24.32,26.56,25.57,25.13,100.71,38.31
01.25.05,26.56,25.57,25.18,100.71,38.32
01.25.39,26.56,25.55,25.13,100.71,38.15
01.26.13,26.56,25.54,25.13,100.71,38.27
01.26.46,26.56,25.53,25.13,100.71,38.29
01.27.20,26.56,25.52,25.08,100.71,38.24
01.27.54,26.56,25.51,25.15,100.71,38.31
01.28.27,26.56,25.50,25.04,100.71,38.21
01.29.01,26.56,25.50,25.04,100.71,38.42
01.29.35,26.56,25.49,25.03,100.72,38.17
01.30.08,26.56,25.48,25.04,100.72,38.11
01.30.42,26.56,25.47,25.06,100.72,38.01
01.31.16,26.56,25.46,24.99,100.72,37.99
01.31.50,26.56,25.45,25.01,100.72,38.00
01.32.24,26.06,25.44,25.01,100.72,37.97
01.32.58,26.06,25.43,25.08,100.72,38.01
01.33.32,26.06,25.43,24.97,100.72,37.96
01.34.05,26.56,25.41,24.99,100.71,37.96
01.34.39,26.56,25.40,24.96,100.72,37.99
01.35.12,26.06,25.40,24.97,100.71,37.98
01.35.46,26.06,25.39,24.96,100.72,37.88
01.36.20,26.06,25.38,24.94,100.72,37.94
01.36.54,26.06,25.38,24.90,100.71,37.81
01.37.28,26.06,25.37,24.90,100.71,37.86
01.38.01,26.06,25.36,24.99,100.71,37.88
01.38.35,26.06,25.35,24.89,100.71,37.86
01.39.09,26.06,25.34,24.90,100.71,37.93
01.39.43,26.06,25.33,24.90,100.71,37.78
01.40.16,26.06,25.32,24.87,100.71,37.94
01.40.57,26.06,25.31,24.92,100.70,37.85
01.41.30,26.06,25.30,24.87,100.71,37.80
01.42.05,26.06,25.30,24.85,100.70,37.83
01.42.38,26.06,25.29,24.87,100.70,37.77
01.43.12,26.06,25.28,24.89,100.70,37.76
01.43.46,26.06,25.28,24.82,100.70,37.73
01.44.19,26.06,25.27,24.82,100.70,37.91
01.44.53,26.06,25.26,24.75,100.70,37.88
01.45.28,26.06,25.24,24.80,100.70,37.96
01.46.01,26.06,25.23,24.78,100.70,37.97
01.46.35,26.06,25.23,24.78,100.70,37.77
01.47.09,26.06,25.21,24.82,100.69,37.64
01.47.43,26.06,25.21,24.73,100.70,37.70
01.48.16,26.06,25.20,24.73,100.70,37.57
01.48.51,26.06,25.19,24.76,100.70,37.59
01.49.25,26.06,25.18,24.73,100.70,37.54
01.50.09,26.06,25.17,24.73,100.69,37.64
01.50.42,26.06,25.17,24.75,100.69,37.68
01.51.16,26.06,25.15,24.71,100.69,37.88
01.51.51,26.06,25.15,24.73,100.69,37.73
01.52.24,26.06,25.15,24.66,100.69,37.87
01.52.58,26.06,25.14,24.67,100.69,37.83
01.53.32,26.06,25.13,24.73,100.69,37.65
01.54.05,26.06,25.12,24.69,100.69,37.82
01.54.39,26.06,25.11,24.67,100.69,37.84
01.55.13,26.06,25.10,24.64,100.68,37.88
01.55.46,26.06,25.10,24.66,100.69,37.83
01.56.20,26.06,25.09,24.67,100.69,37.76
01.56.54,26.06,25.08,24.57,100.69,37.81
01.57.27,26.06,25.08,24.59,100.69,37.74
01.58.01,26.06,25.07,24.59,100.69,37.80
01.58.35,26.06,25.07,24.57,100.69,37.73
01.59.08,26.06,25.06,24.62,100.69,37.81
01.59.42,26.06,25.05,24.60,100.69,37.84
02.00.16,26.06,25.05,24.60,100.69,37.84
02.00.50,26.06,25.03,24.59,100.68,37.72
02.01.24,26.06,25.03,24.59,100.68,37.73
02.01.58,26.06,25.03,24.59,100.68,37.80
02.02.31,26.06,25.02,24.60,100.68,37.75
02.03.05,26.06,25.01,24.59,100.68,37.81
02.03.39,26.06,25.00,24.52,100.68,37.78
02.04.13,26.06,24.99,24.60,100.68,37.94
02.04.46,26.06,25.00,24.55,100.68,37.85
02.05.20,26.06,24.98,24.55,100.68,38.02
02.05.54,26.06,24.98,24.52,100.67,37.94
02.06.28,26.06,24.98,24.53,100.68,37.87
02.07.02,26.06,24.97,24.52,100.68,37.93
02.07.36,26.06,24.95,24.52,100.68,37.71
02.08.09,26.06,24.95,24.46,100.68,37.92
02.08.43,26.06,24.95,24.48,100.68,37.62
02.09.17,26.06,24.92,24.46,100.68,37.62
02.09.52,26.06,24.93,24.50,100.68,37.70
02.10.25,26.06,24.92,24.46,100.68,37.56
02.10.59,26.06,24.91,24.43,100.67,37.56
02.11.33,26.06,24.91,24.39,100.67,37.62
02.12.07,26.06,24.89,24.43,100.67,37.57
02.12.40,26.06,24.89,24.43,100.67,37.56
02.13.14,26.06,24.88,24.41,100.67,37.53
02.13.48,26.06,24.88,24.43,100.67,37.63
02.14.25,26.06,24.87,24.43,100.67,37.63
02.14.59,26.06,24.86,24.46,100.67,37.62
02.15.33,26.06,24.86,24.36,100.67,37.56
02.16.06,26.06,24.85,24.34,100.67,37.67
02.16.40,26.06,24.85,24.34,100.67,37.61
02.17.14,26.06,24.84,24.36,100.67,37.71
02.17.48,25.56,24.84,24.34,100.67,37.68
02.18.21,25.56,24.83,24.32,100.67,37.68
02.18.55,25.56,24.82,24.41,100.67,37.83
02.19.29,25.56,24.82,24.31,100.67,37.90
02.20.02,25.56,24.82,24.38,100.67,37.74
02.20.36,25.56,24.80,24.32,100.67,37.68
02.21.10,25.56,24.81,24.34,100.68,37.73
02.21.43,25.56,24.80,24.34,100.67,37.60
02.22.17,25.56,24.79,24.27,100.67,37.67
02.22.52,25.56,24.78,24.31,100.67,37.51
02.23.26,25.56,24.77,24.32,100.67,37.53
02.24.08,25.56,24.77,24.24,100.67,37.58
02.24.42,25.56,24.76,24.22,100.67,37.45
02.25.16,25.56,24.75,24.25,100.67,37.29
02.25.50,25.56,24.74,24.27,100.67,37.54
02.26.24,25.56,24.74,24.25,100.67,37.56
02.26.58,25.56,24.73,24.25,100.67,37.33
02.27.31,25.56,24.72,24.25,100.67,37.42
02.28.05,25.56,24.72,24.25,100.67,37.38
02.28.39,25.56,24.72,24.20,100.67,37.40
02.29.12,25.56,24.70,24.20,100.67,37.50
02.29.46,25.56,24.71,24.24,100.67,37.54
02.30.20,25.56,24.70,24.22,100.67,37.52
02.30.54,25.56,24.70,24.17,100.67,37.63
02.31.28,25.56,24.68,24.11,100.67,37.63
02.32.01,25.56,24.68,24.17,100.67,37.49
02.32.35,25.56,24.67,24.22,100.67,37.64
02.33.09,25.56,24.67,24.15,100.67,37.53
02.33.42,25.56,24.66,24.24,100.67,37.61
02.34.16,25.56,24.66,24.18,100.67,37.97
02.34.51,25.56,24.66,24.17,100.67,37.71
02.35.25,25.56,24.65,24.13,100.67,37.61
02.35.58,25.56,24.64,24.17,100.67,37.49
02.36.32,25.56,24.64,24.15,100.67,37.54
02.37.06,25.56,24.63,24.15,100.68,37.27
02.37.39,25.56,24.62,24.11,100.68,37.36
02.38.13,25.56,24.62,24.11,100.67,37.37
02.38.47,25.56,24.60,24.17,100.67,37.34
02.39.20,25.56,24.60,24.13,100.68,37.55
02.39.55,25.56,24.60,24.13,100.68,37.54
02.40.28,25.56,24.58,24.06,100.68,37.57
02.41.02,25.56,24.58,24.11,100.68,37.65
02.41.36,25.56,24.57,24.08,100.67,37.75
02.42.10,25.56,24.57,24.06,100.67,37.58
02.42.43,25.56,24.56,24.08,100.68,37.27
02.43.17,25.56,24.56,24.10,100.68,37.83
02.43.52,25.56,24.54,24.06,100.68,37.61
02.44.26,25.56,24.54,24.08,100.68,37.50
02.44.59,25.56,24.53,24.03,100.67,37.50
02.45.33,25.56,24.53,24.03,100.68,37.60
02.46.07,25.56,24.52,24.06,100.68,37.70
02.46.40,25.56,24.52,24.03,100.68,37.63
02.47.14,25.56,24.51,23.97,100.67,37.49
02.47.48,25.56,24.51,24.03,100.67,37.46
02.48.21,25.56,24.50,23.97,100.68,37.53
02.48.55,25.56,24.50,23.99,100.67,37.57
02.49.28,25.56,24.50,24.01,100.67,37.39
02.50.02,25.56,24.48,23.99,100.67,37.33
02.50.36,25.56,24.48,23.99,100.67,37.60
02.51.10,25.56,24.48,24.01,100.67,37.41
02.51.43,25.56,24.46,24.01,100.67,37.85
02.52.17,25.56,24.47,24.01,100.67,37.80
02.52.52,25.56,24.45,23.92,100.67,37.64
02.53.26,25.56,24.45,23.97,100.67,37.56
02.54.00,25.56,24.44,23.96,100.67,37.53
02.54.34,25.56,24.44,23.96,100.67,37.31
02.55.07,25.56,24.43,23.99,100.67,37.29
02.55.41,25.56,24.43,23.90,100.67,37.24
02.56.15,25.56,24.43,23.99,100.67,37.24
02.56.49,25.56,24.41,23.94,100.66,37.06
02.57.22,25.56,24.41,23.94,100.66,36.97
02.58.04,25.56,24.40,23.89,100.66,37.36
02.58.38,25.56,24.40,23.94,100.66,37.32
02.59.12,25.56,24.39,23.90,100.66,37.33
02.59.45,25.56,24.39,23.96,100.66,37.36
03.00.19,25.56,24.38,23.85,100.66,37.51
03.00.53,25.56,24.38,23.89,100.66,37.50
03.01.27,25.56,24.38,23.90,100.66,37.54
03.02.01,25.56,24.37,23.87,100.66,37.59
03.02.35,25.56,24.37,23.83,100.66,37.59
03.03.08,25.56,24.36,23.90,100.66,37.58
03.03.42,25.56,24.36,23.85,100.66,37.80
03.04.15,25.56,24.35,23.92,100.66,37.71
03.04.50,25.56,24.34,23.87,100.66,37.42
03.05.23,25.56,24.34,23.80,100.66,37.50
03.05.57,25.56,24.33,23.85,100.66,37.38
03.06.31,25.56,24.33,23.82,100.66,37.44
03.07.05,25.56,24.32,23.78,100.66,37.45
03.07.39,25.56,24.32,23.80,100.66,37.25
03.08.12,25.56,24.31,23.76,100.66,36.93
03.08.46,25.56,24.30,23.80,100.66,36.88
03.09.20,25.56,24.30,23.82,100.65,37.14
03.09.54,25.56,24.29,23.80,100.65,37.00
03.10.27,25.56,24.29,23.85,100.65,37.09
03.11.01,25.56,24.28,23.80,100.65,37.08
03.11.35,25.56,24.28,23.78,100.66,37.21
03.12.09,25.56,24.27,23.82,100.65,37.17
03.12.42,25.56,24.26,23.85,100.66,37.09
03.13.16,25.56,24.27,23.73,100.66,37.41
03.13.51,25.56,24.25,23.73,100.65,37.41
03.14.24,25.56,24.25,23.76,100.65,37.50
03.14.58,25.56,24.24,23.76,100.66,37.35
03.15.32,25.56,24.23,23.75,100.65,37.02
03.16.05,25.56,24.23,23.69,100.65,37.41
03.16.39,25.56,24.23,23.76,100.65,37.48
03.17.13,25.56,24.22,23.73,100.65,37.48
03.17.47,25.06,24.23,23.71,100.65,37.49
03.18.20,25.56,24.22,23.73,100.65,37.46
03.18.54,25.06,24.21,23.64,100.65,37.36
03.19.28,25.06,24.21,23.71,100.65,37.44
03.20.01,25.56,24.21,23.66,100.65,37.30
03.20.35,25.56,24.19,23.66,100.65,37.36
03.21.14,25.56,24.19,23.66,100.65,36.98
03.21.48,25.06,24.19,23.66,100.65,37.12
03.22.21,25.06,24.18,23.66,100.65,37.25
03.22.55,25.06,24.17,23.66,100.65,37.21
03.23.29,25.06,24.17,23.64,100.65,37.07
03.24.02,25.06,24.17,23.62,100.65,37.37
03.24.36,25.06,24.16,23.64,100.65,37.23
03.25.10,25.06,24.15,23.66,100.65,36.83
03.25.43,25.06,24.14,23.62,100.65,37.32
03.26.17,25.06,24.14,23.62,100.65,37.41
03.26.52,25.06,24.13,23.62,100.64,37.36
03.27.26,25.06,24.13,23.62,100.64,37.28
03.27.59,25.06,24.12,23.62,100.65,37.43
03.28.33,25.06,24.12,23.59,100.64,37.22
03.29.07,25.06,24.11,23.64,100.64,36.92
03.29.40,25.06,24.11,23.64,100.64,37.22
03.30.14,25.06,24.11,23.62,100.64,37.30
03.30.48,25.06,24.10,23.57,100.64,37.27
03.31.21,25.06,24.09,23.61,100.64,37.15
03.32.04,25.06,24.09,23.59,100.64,36.74
03.32.37,25.06,24.08,23.61,100.64,37.34
03.33.11,25.06,24.07,23.59,100.64,37.19
03.33.45,25.06,24.07,23.57,100.64,37.11
03.34.18,25.06,24.06,23.57,100.64,37.15
03.34.53,25.06,24.06,23.57,100.64,36.84
03.35.26,25.06,24.06,23.55,100.64,36.80
03.36.00,25.06,24.05,23.54,100.63,36.83
03.36.34,25.06,24.04,23.55,100.63,36.84
03.37.08,25.06,24.04,23.55,100.63,36.77
03.37.41,25.06,24.03,23.54,100.63,37.05
03.38.15,25.06,24.03,23.50,100.63,36.83
03.38.49,25.06,24.03,23.50,100.63,37.17
03.39.23,25.06,24.02,23.52,100.63,37.21
03.39.57,25.06,24.02,23.55,100.64,37.21
03.40.30,25.06,24.02,23.57,100.64,37.24
03.41.04,25.06,24.01,23.50,100.64,37.32
03.41.38,25.06,24.01,23.55,100.63,37.21
03.42.12,25.06,24.01,23.45,100.63,37.09
03.42.45,25.06,23.99,23.43,100.63,37.42
03.43.19,25.06,23.99,23.50,100.63,37.38
03.43.53,25.06,23.99,23.55,100.63,37.15
03.44.27,25.06,23.99,23.47,100.63,37.35
03.45.00,25.06,23.98,23.57,100.63,37.00
03.45.34,25.06,23.98,23.45,100.63,36.92
03.46.08,25.06,23.97,23.47,100.63,37.16
03.46.42,25.06,23.97,23.47,100.63,37.15
03.47.16,25.06,23.96,23.47,100.63,37.22
03.47.50,25.06,23.96,23.45,100.63,37.06
03.48.23,25.06,23.95,23.47,100.62,37.24
03.48.57,25.06,23.94,23.43,100.62,37.24
03.49.31,25.06,23.94,23.43,100.62,37.16
03.50.04,25.06,23.93,23.45,100.62,37.32
03.50.38,25.06,23.93,23.47,100.62,37.28
03.51.12,25.06,23.93,23.43,100.62,37.46
03.51.45,25.06,23.92,23.40,100.62,37.40
03.52.19,25.06,23.91,23.45,100.62,37.06
03.52.58,25.06,23.91,23.36,100.62,37.30
03.53.32,25.06,23.90,23.48,100.62,37.08
03.54.05,25.06,23.90,23.40,100.62,37.12
03.54.39,25.06,23.89,23.33,100.61,37.06
03.55.13,25.06,23.89,23.38,100.61,36.88
03.55.46,25.06,23.88,23.38,100.61,37.06
03.56.20,25.06,23.88,23.38,100.61,37.03
03.56.54,25.06,23.88,23.43,100.61,37.15
03.57.27,25.06,23.87,23.36,100.61,37.19
03.58.06,25.06,23.86,23.38,100.61,36.92
03.58.40,25.06,23.86,23.38,100.61,37.30
03.59.14,25.06,23.85,23.38,100.61,37.29
03.59.47,25.06,23.85,23.35,100.61,36.95
04.00.21,25.06,23.85,23.36,100.61,37.12
04.00.55,25.06,23.85,23.33,100.61,37.42
04.01.29,25.06,23.83,23.31,100.60,37.35
04.02.02,25.06,23.83,23.31,100.61,37.23
04.02.36,25.06,23.82,23.35,100.61,37.13
04.03.10,25.06,23.82,23.33,100.61,37.29
04.03.43,25.06,23.82,23.28,100.61,37.55
04.04.17,25.06,23.81,23.29,100.61,37.39
04.04.52,25.06,23.81,23.26,100.61,37.41
04.05.26,25.06,23.80,23.33,100.61,37.33
04.06.09,25.06,23.80,23.29,100.61,37.18
04.06.42,25.06,23.79,23.33,100.60,37.35
04.07.16,25.06,23.79,23.29,100.60,37.26
04.07.51,25.06,23.78,23.28,100.60,37.26
04.08.24,25.06,23.78,23.28,100.60,37.38
04.08.58,25.06,23.78,23.29,100.60,37.21
04.09.32,25.06,23.78,23.28,100.60,37.52
04.10.05,25.06,23.77,23.26,100.60,37.26
04.10.39,25.06,23.76,23.24,100.60,37.26
04.11.13,25.06,23.76,23.26,100.59,37.26
04.11.46,25.06,23.75,23.26,100.59,37.11
04.12.20,25.06,23.75,23.21,100.59,37.45
04.12.54,25.06,23.75,23.28,100.59,37.35
04.13.27,25.06,23.75,23.22,100.59,37.20
04.14.01,25.06,23.74,23.21,100.59,37.17
04.14.35,25.06,23.74,23.22,100.59,37.11
04.15.08,25.06,23.73,23.26,100.59,37.37
04.15.42,25.06,23.73,23.17,100.59,37.10
04.16.16,25.06,23.72,23.21,100.59,37.02
04.16.50,25.06,23.71,23.19,100.59,37.00
04.17.23,25.06,23.71,23.21,100.59,37.28
04.17.57,25.06,23.70,23.21,100.59,37.27
04.18.32,25.06,23.70,23.21,100.59,37.36
04.19.05,25.06,23.70,23.21,100.59,37.42
04.19.39,25.06,23.68,23.17,100.59,37.23
04.20.13,25.06,23.69,23.15,100.59,37.31
04.20.46,25.06,23.68,23.21,100.59,37.54
04.21.20,25.06,23.68,23.15,100.59,37.30
04.21.59,25.06,23.67,23.15,100.59,37.23
04.22.32,25.06,23.67,23.14,100.59,37.55
04.23.06,25.06,23.66,23.22,100.59,37.38
04.23.40,25.06,23.66,23.15,100.59,37.18
04.24.13,25.06,23.66,23.12,100.60,37.21
04.24.47,25.06,23.65,23.17,100.60,36.92
04.25.21,25.06,23.64,23.12,100.60,37.15
04.25.54,25.06,23.64,23.14,100.60,37.10
04.26.28,25.06,23.64,23.17,100.60,37.23
04.27.02,25.06,23.63,23.12,100.60,37.16
04.27.36,25.06,23.63,23.12,100.59,37.71
04.28.09,25.06,23.62,23.10,100.60,37.52
04.28.43,25.06,23.62,23.10,100.60,37.59
04.29.17,24.56,23.61,23.08,100.59,37.40
04.29.52,25.06,23.60,23.15,100.60,37.21
04.30.26,25.06,23.60,23.10,100.60,37.22
04.30.59,25.06,23.60,23.08,100.60,37.38
04.31.33,24.56,23.59,23.05,100.59,37.04
04.32.07,25.06,23.59,23.03,100.59,37.31
04.32.40,25.06,23.59,23.10,100.59,37.59
04.33.14,24.56,23.58,23.14,100.60,37.60
04.33.48,24.56,23.58,23.08,100.59,37.40
04.34.21,24.56,23.57,23.03,100.59,37.11
04.34.55,24.56,23.57,23.05,100.59,37.06
04.35.29,25.06,23.56,23.03,100.59,36.88
04.36.02,24.56,23.56,23.00,100.59,37.19
04.36.36,24.56,23.56,23.01,100.59,37.19
04.37.10,24.56,23.54,23.07,100.59,37.15
04.37.43,24.56,23.54,23.03,100.59,37.35
04.38.17,24.56,23.53,23.00,100.59,37.38
04.38.52,24.56,23.54,23.05,100.59,37.71
04.39.26,24.56,23.53,23.01,100.58,37.69
04.40.08,24.56,23.53,23.05,100.58,37.84
04.40.42,24.56,23.52,23.01,100.58,37.92
04.41.15,24.56,23.52,23.01,100.58,37.85
04.41.50,24.56,23.51,23.00,100.59,37.65
04.42.24,24.56,23.51,22.98,100.58,37.65
04.42.58,24.56,23.50,22.98,100.58,37.74
04.43.31,24.56,23.49,23.03,100.58,37.77
04.44.05,24.56,23.50,23.00,100.58,37.76
04.44.39,24.56,23.49,23.03,100.58,37.67
04.45.12,24.56,23.49,22.94,100.58,37.78
04.45.46,24.56,23.48,22.96,100.58,37.44
04.46.20,24.56,23.47,22.96,100.58,37.52
04.46.54,24.56,23.47,22.98,100.58,37.54
04.47.27,24.56,23.47,22.94,100.58,37.44
04.48.01,24.56,23.47,22.94,100.58,37.52
04.48.35,24.56,23.46,22.93,100.58,37.39
04.49.08,24.56,23.46,22.94,100.58,37.59
04.49.42,24.56,23.45,22.93,100.58,37.08
04.50.16,24.56,23.44,22.94,100.58,37.28
04.50.50,24.56,23.44,22.98,100.57,37.16
04.51.23,24.56,23.43,22.91,100.57,37.05
04.51.58,24.56,23.42,22.94,100.58,37.46
04.52.31,24.56,23.42,22.84,100.58,37.23
04.53.05,24.56,23.41,22.91,100.57,37.37
04.53.39,24.56,23.41,22.84,100.57,37.18
04.54.12,24.56,23.40,22.82,100.57,37.24
04.54.46,24.56,23.40,22.94,100.57,37.31
04.55.20,24.56,23.40,22.86,100.57,37.57
04.55.54,24.56,23.40,22.88,100.57,37.61
04.56.27,24.56,23.39,22.82,100.57,37.47
04.57.01,24.56,23.38,22.86,100.57,37.45
04.57.35,24.56,23.38,22.88,100.57,37.65
04.58.08,24.56,23.37,22.86,100.57,37.89
04.58.42,24.56,23.37,22.86,100.57,37.85
04.59.16,24.56,23.37,22.82,100.57,37.98
04.59.50,24.56,23.37,22.82,100.57,37.76
05.00.23,24.56,23.36,22.77,100.57,37.71
05.00.57,24.56,23.35,22.79,100.57,37.57
05.01.31,24.56,23.35,22.81,100.57,37.83
05.02.04,24.56,23.35,22.84,100.57,37.53
05.02.38,24.56,23.34,22.84,100.57,37.83
05.03.12,24.56,23.34,22.79,100.57,37.71
