Time(H.M.S),Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%
09.00.52,21.46,21.02,19.73,101.48,61.97
09.01.25,21.46,21.16,19.78,101.48,61.14
09.01.59,21.46,21.33,19.88,101.48,60.13
09.02.33,21.46,21.54,19.99,101.48,59.47
09.03.07,21.46,21.76,20.12,101.49,59.34
09.03.41,20.96,22.01,20.16,101.49,59.45
09.04.14,20.96,22.26,20.38,101.48,59.47
09.04.48,21.46,22.52,20.38,101.49,59.40
09.05.22,21.46,22.78,20.56,101.49,59.25
09.05.55,21.96,23.04,20.69,101.49,59.03
09.06.29,21.46,23.32,20.81,101.49,58.71
09.07.03,21.96,23.57,20.92,101.49,58.35
09.07.37,21.96,23.83,21.11,101.48,57.95
09.08.11,21.96,24.10,21.25,101.48,57.50
09.08.45,21.96,24.34,21.40,101.48,57.01
09.09.18,21.96,24.58,21.54,101.49,56.56
09.09.52,21.96,24.82,21.64,101.49,56.14
09.10.25,21.46,25.06,21.82,101.49,55.82
09.10.59,21.46,25.28,21.92,101.50,55.44
09.11.34,21.46,25.50,22.06,101.49,55.04
09.12.08,21.46,25.71,22.18,101.50,54.76
09.12.42,21.46,25.93,22.32,101.51,54.52
09.13.15,21.46,26.12,22.46,101.50,54.33
09.13.49,21.46,26.31,22.56,101.50,54.17
09.14.23,21.46,26.49,22.68,101.50,53.99
09.14.57,21.46,26.67,22.81,101.50,53.77
09.15.30,22.46,26.85,22.89,101.50,53.58
09.16.04,22.46,27.01,23.07,101.50,53.30
09.16.38,22.46,27.19,23.14,101.51,52.93
09.17.12,22.46,27.34,23.26,101.51,52.51
09.17.45,21.96,27.49,23.36,101.51,52.02
09.18.19,21.96,27.63,23.48,101.51,51.56
09.18.52,21.96,27.78,23.54,101.51,51.11
09.19.26,22.46,27.91,23.68,101.51,50.79
09.20.00,21.96,28.04,23.75,101.51,50.33
09.20.35,21.96,28.17,23.85,101.51,49.88
09.21.08,21.96,28.28,23.92,101.50,49.37
09.21.42,21.96,28.39,24.04,101.50,48.92
09.22.15,21.96,28.50,24.13,101.51,48.54
09.22.49,21.96,28.60,24.17,101.51,48.44
09.23.23,21.96,28.71,24.27,101.50,48.37
09.23.56,21.96,28.80,24.34,101.50,48.15
09.24.30,21.96,28.91,24.43,101.50,47.94
09.25.03,22.46,29.00,24.50,101.51,47.69
09.25.42,22.46,29.10,24.60,101.50,47.38
09.26.16,22.46,29.19,24.67,101.50,47.10
09.26.50,22.46,29.28,24.76,101.51,46.96
09.27.23,22.46,29.37,24.82,101.51,46.62
09.27.57,22.46,29.45,24.89,101.51,46.56
09.28.31,22.46,29.53,24.99,101.51,46.68
09.29.05,22.46,29.60,25.04,101.51,46.62
09.29.38,22.46,29.67,25.10,101.51,46.28
09.30.12,22.46,29.75,25.20,101.51,46.03
09.30.46,22.46,29.82,25.22,101.51,46.08
09.31.31,22.46,29.91,25.31,101.51,45.77
09.32.05,22.96,29.97,25.34,101.51,45.75
09.32.43,22.46,30.04,25.47,101.51,45.95
09.33.17,22.46,30.10,25.48,101.51,45.71
09.33.51,22.46,30.16,25.59,101.51,45.33
09.34.25,22.46,30.22,25.59,101.51,45.20
09.34.58,22.46,30.27,25.66,101.51,45.04
09.35.32,22.46,30.32,25.71,101.52,44.98
09.36.05,22.46,30.37,25.77,101.51,44.93
09.36.39,22.46,30.42,25.84,101.52,44.69
09.37.13,22.96,30.47,25.86,101.52,44.60
09.37.47,22.96,30.51,25.93,101.51,44.41
09.38.21,22.96,30.57,26.03,101.52,44.17
09.38.54,22.96,30.62,26.00,101.51,44.09
09.39.28,22.96,30.68,26.09,101.51,44.02
09.40.02,22.96,30.73,26.12,101.52,43.86
09.40.40,22.96,30.80,26.16,101.51,44.00
09.41.14,22.96,30.84,26.28,101.51,43.76
09.41.48,22.96,30.89,26.30,101.51,43.74
09.42.21,22.96,30.93,26.39,101.50,43.88
09.42.55,22.96,30.96,26.35,101.51,44.03
09.43.29,23.46,31.00,26.39,101.51,44.13
09.44.03,22.96,31.03,26.48,101.51,43.85
09.44.43,22.96,31.06,26.53,101.51,43.92
09.45.16,22.96,31.09,26.55,101.52,43.68
09.45.50,22.96,31.10,26.62,101.51,43.89
09.46.24,22.96,31.12,26.64,101.52,44.72
09.46.58,22.96,31.13,26.64,101.51,44.71
09.47.31,22.96,31.13,26.67,101.52,43.29
09.48.05,22.96,31.13,26.67,101.52,43.88
09.48.39,22.96,31.14,26.73,101.52,44.02
09.49.12,22.96,31.13,26.76,101.52,43.22
09.49.46,22.96,31.14,26.76,101.52,42.99
09.50.20,22.96,31.15,26.83,101.52,43.04
09.50.54,22.96,31.16,26.82,101.52,43.27
09.51.28,22.96,31.16,26.91,101.52,43.40
09.52.01,22.96,31.17,26.89,101.52,43.03
09.52.42,22.96,31.18,26.87,101.52,42.85
09.53.15,22.96,31.20,26.94,101.52,42.80
09.53.49,22.96,31.20,26.99,101.52,42.74
09.54.23,23.46,31.21,27.03,101.52,42.24
09.54.57,23.46,31.23,27.01,101.52,42.32
09.55.30,22.96,31.23,27.01,101.52,42.27
09.56.04,22.96,31.25,27.07,101.52,42.23
09.56.38,22.96,31.26,27.05,101.52,42.91
09.57.11,22.96,31.28,27.10,101.52,42.60
09.57.45,22.96,31.29,27.16,101.52,43.34
09.58.19,22.96,31.30,27.19,101.52,43.17
09.58.52,22.96,31.32,27.14,101.52,43.13
09.59.26,22.96,31.35,27.28,101.52,43.71
10.00.00,22.96,31.36,27.26,101.52,43.69
10.00.37,22.96,31.37,27.32,101.52,42.98
10.01.11,22.96,31.39,27.30,101.52,42.87
10.01.44,22.96,31.40,27.28,101.52,43.17
10.02.18,22.96,31.42,27.37,101.53,42.84
10.02.52,22.96,31.44,27.33,101.53,43.72
10.03.26,22.96,31.46,27.37,101.53,44.21
10.03.59,22.96,31.47,27.44,101.53,43.98
10.04.39,23.46,31.47,27.42,101.53,43.69
10.05.12,23.46,31.49,27.50,101.53,44.67
10.05.58,22.96,31.49,27.53,101.53,43.93
10.06.32,22.96,31.49,27.57,101.53,43.66
10.07.06,22.96,31.48,27.53,101.53,43.30
10.07.39,22.96,31.49,27.57,101.53,43.01
10.08.13,22.96,31.48,27.66,101.53,44.35
10.08.47,22.96,31.47,27.62,101.52,43.37
10.09.21,22.96,31.47,27.62,101.53,43.38
10.09.54,22.46,31.47,27.62,101.53,44.93
10.10.28,22.46,31.46,27.60,101.53,43.97
10.11.02,22.46,31.46,27.71,101.53,43.93
10.11.41,22.46,31.47,27.71,101.54,43.57
10.12.15,22.46,31.48,27.69,101.54,44.07
10.12.49,22.46,31.47,27.71,101.54,45.05
10.13.22,22.46,31.45,27.71,101.54,44.85
10.13.56,22.46,31.43,27.77,101.54,43.08
10.14.30,22.46,31.42,27.77,101.54,43.28
10.15.04,22.46,31.41,27.78,101.54,43.17
10.15.42,22.46,31.41,27.78,101.54,43.00
10.16.16,22.46,31.42,27.77,101.54,42.45
10.16.50,22.46,31.44,27.78,101.54,42.54
10.17.24,22.46,31.45,27.82,101.54,42.46
10.17.57,22.46,31.47,27.87,101.54,42.43
10.18.31,22.46,31.50,27.87,101.54,43.78
10.19.05,22.46,31.50,27.87,101.53,42.46
10.19.39,22.46,31.53,27.89,101.54,41.74
10.20.12,22.46,31.54,27.98,101.54,41.87
10.20.46,22.46,31.57,27.95,101.53,41.68
10.21.20,22.46,31.60,27.96,101.53,41.88
10.21.54,22.46,31.62,28.02,101.53,42.18
10.22.27,22.46,31.64,28.05,101.54,42.62
10.23.01,22.46,31.66,28.05,101.54,42.13
10.23.40,22.46,31.67,28.09,101.54,42.95
10.24.14,22.46,31.68,28.09,101.54,43.22
10.24.48,22.46,31.69,28.16,101.54,41.98
10.25.21,22.96,31.70,28.11,101.54,41.25
10.25.55,22.46,31.73,28.16,101.54,42.10
10.26.29,22.46,31.76,28.16,101.54,41.43
10.27.03,22.46,31.79,28.22,101.54,40.90
10.27.38,22.46,31.81,28.25,101.54,41.24
10.28.11,22.46,31.83,28.29,101.54,42.30
10.28.45,22.46,31.85,28.27,101.54,41.94
10.29.19,22.46,31.85,28.34,101.54,41.36
10.29.53,22.46,31.85,28.31,101.54,41.76
10.30.26,22.46,31.85,28.32,101.54,41.28
10.31.00,22.46,31.86,28.29,101.54,41.07
10.31.39,22.46,31.87,28.36,101.54,41.95
10.32.13,22.46,31.88,28.42,101.54,41.47
10.32.46,22.46,31.88,28.42,101.54,42.15
10.33.20,22.46,31.89,28.40,101.54,41.80
10.33.54,22.46,31.90,28.43,101.54,41.03
10.34.28,22.46,31.92,28.47,101.54,40.12
10.35.02,22.46,31.94,28.51,101.54,40.33
10.35.41,22.46,31.98,28.56,101.54,40.19
10.36.15,22.46,32.01,28.56,101.54,40.14
10.36.49,22.46,32.04,28.56,101.54,39.99
10.37.22,22.46,32.07,28.61,101.54,40.29
10.37.56,22.46,32.10,28.60,101.54,40.13
10.38.30,21.96,32.12,28.63,101.54,39.89
10.39.04,21.96,32.14,28.71,101.54,39.99
10.39.38,21.96,32.16,28.74,101.54,39.97
10.40.23,21.96,32.19,28.72,101.54,40.11
10.40.57,21.96,32.21,28.71,101.54,40.19
10.41.31,21.96,32.22,28.76,101.54,40.84
10.42.05,21.96,32.23,28.78,101.54,40.90
10.42.39,22.46,32.24,28.80,101.54,40.18
10.43.13,21.96,32.25,28.81,101.54,40.08
10.43.46,21.96,32.25,28.87,101.54,39.90
10.44.20,21.96,32.26,28.83,101.54,40.06
10.44.54,21.96,32.27,28.87,101.54,40.08
10.45.27,21.96,32.28,28.89,101.54,40.05
10.46.01,21.96,32.28,28.91,101.54,40.12
10.46.40,21.96,32.29,28.91,101.54,40.09
10.47.14,21.96,32.30,28.92,101.54,40.22
10.47.48,21.96,32.30,28.96,101.54,40.13
10.48.21,21.96,32.30,28.91,101.54,40.06
10.48.55,21.96,32.29,28.96,101.54,40.08
10.49.29,21.96,32.30,28.94,101.54,39.90
10.50.02,22.46,32.30,29.00,101.54,39.98
10.50.43,21.96,32.30,29.01,101.54,40.06
10.51.17,21.96,32.30,29.07,101.54,40.34
10.51.50,21.96,32.30,29.01,101.54,40.08
10.52.24,21.96,32.31,29.11,101.55,40.26
10.52.58,21.96,32.30,29.07,101.54,40.28
10.53.31,21.96,32.30,29.07,101.54,40.13
10.54.05,21.96,32.30,29.07,101.54,40.64
10.54.39,21.96,32.31,29.09,101.54,40.30
10.55.13,21.96,32.31,29.14,101.54,40.06
10.55.47,22.46,32.31,29.05,101.55,40.01
10.56.20,21.96,32.30,29.14,101.54,40.02
10.56.54,21.96,32.31,29.12,101.54,39.89
10.57.28,21.96,32.31,29.14,101.54,40.07
10.58.02,21.96,32.30,29.20,101.54,39.81
10.58.41,21.46,32.31,29.14,101.55,40.35
10.59.15,21.46,32.30,29.20,101.55,40.49
10.59.49,21.96,32.29,29.16,101.55,40.21
11.00.22,21.46,32.29,29.23,101.55,39.93
11.00.56,21.46,32.29,29.20,101.55,39.69
11.01.30,21.46,32.31,29.23,101.55,40.16
11.02.03,21.46,32.30,29.25,101.55,39.89
11.02.38,21.46,32.30,29.20,101.55,39.51
11.03.12,21.46,32.30,29.23,101.55,39.61
11.03.46,21.96,32.31,29.25,101.55,39.65
11.04.20,21.46,32.31,29.27,101.55,39.64
11.04.53,21.46,32.31,29.23,101.55,39.48
11.05.27,21.46,32.32,29.23,101.55,39.54
11.06.01,21.96,32.32,29.31,101.55,39.51
11.06.40,21.46,32.32,29.27,101.55,39.36
11.07.14,21.46,32.33,29.32,101.55,39.81
11.07.48,21.96,32.33,29.34,101.55,39.93
11.08.22,21.46,32.32,29.38,101.54,39.21
11.08.55,21.46,32.32,29.31,101.54,39.29
11.09.29,21.46,32.32,29.32,101.54,39.14
11.10.03,21.46,32.32,29.36,101.54,39.30
11.10.42,21.46,32.32,29.38,101.55,39.26
11.11.15,21.46,32.32,29.32,101.55,39.08
11.11.49,21.46,32.33,29.34,101.54,39.15
11.12.22,21.46,32.33,29.40,101.55,39.34
11.12.56,21.46,32.33,29.36,101.54,39.31
11.13.30,21.46,32.34,29.43,101.54,39.35
11.14.04,21.46,32.34,29.42,101.54,39.86
11.14.50,21.46,32.34,29.45,101.54,39.58
11.15.24,21.46,32.34,29.42,101.54,39.95
11.15.58,21.46,32.34,29.45,101.54,40.45
11.16.31,21.46,32.33,29.45,101.54,40.00
11.17.05,21.46,32.33,29.45,101.54,40.58
11.17.39,21.46,32.32,29.49,101.54,39.99
11.18.13,21.46,32.32,29.43,101.54,39.38
11.18.46,21.96,32.32,29.49,101.55,39.49
11.19.20,21.46,32.33,29.47,101.54,40.14
11.20.00,21.46,32.33,29.45,101.54,39.63
11.20.38,21.46,32.33,29.51,101.54,39.63
11.21.12,21.96,32.34,29.49,101.54,39.50
11.21.46,21.46,32.35,29.53,101.55,39.22
11.22.20,21.46,32.36,29.53,101.54,39.22
11.22.53,21.46,32.36,29.54,101.55,39.37
11.23.27,21.96,32.37,29.53,101.55,39.31
11.24.01,21.96,32.38,29.53,101.55,39.01
11.24.40,21.96,32.40,29.58,101.55,39.33
11.25.14,21.96,32.40,29.53,101.55,39.16
11.25.50,21.96,32.41,29.62,101.55,39.18
11.26.24,21.46,32.42,29.62,101.56,39.35
11.26.58,21.96,32.42,29.56,101.56,39.47
11.27.33,21.46,32.42,29.62,101.56,39.42
11.28.07,21.46,32.43,29.65,101.56,39.19
11.28.41,21.96,32.44,29.60,101.56,39.19
11.29.15,21.46,32.45,29.69,101.56,39.09
11.29.54,21.96,32.45,29.69,101.56,39.34
11.30.27,21.96,32.46,29.64,101.55,39.48
11.31.01,21.96,32.47,29.71,101.56,39.22
11.31.41,21.96,32.49,29.69,101.56,39.09
11.32.15,21.96,32.49,29.69,101.56,39.20
11.32.49,21.96,32.51,29.73,101.56,39.19
11.33.22,21.96,32.52,29.73,101.56,39.12
11.33.56,21.46,32.53,29.73,101.56,39.03
11.34.30,21.46,32.54,29.76,101.55,39.11
11.35.04,21.46,32.56,29.80,101.56,39.75
11.35.42,20.96,32.57,29.78,101.56,39.38
11.36.16,21.46,32.59,29.80,101.56,39.14
11.36.50,20.96,32.60,29.80,101.56,39.27
11.37.24,21.46,32.62,29.78,101.56,39.38
11.37.57,21.46,32.63,29.76,101.56,39.33
11.38.31,21.46,32.64,29.82,101.56,39.16
11.39.05,21.46,32.66,29.87,101.56,39.13
11.39.39,21.46,32.67,29.89,101.56,39.09
11.40.16,20.96,32.69,29.87,101.56,39.02
11.40.50,20.96,32.69,29.89,101.56,39.28
11.41.25,21.46,32.71,29.89,101.56,39.25
11.41.58,21.46,32.71,29.91,101.56,39.02
11.42.32,20.96,32.73,29.91,101.56,38.93
11.43.06,20.96,32.73,29.99,101.56,39.00
11.43.40,20.96,32.75,29.97,101.56,38.87
11.44.13,21.46,32.76,29.97,101.56,39.07
11.44.47,21.46,32.76,29.99,101.56,39.24
11.45.21,20.96,32.77,30.00,101.56,39.04
11.45.55,21.46,32.77,29.97,101.57,38.80
11.46.28,21.46,32.77,30.00,101.56,38.81
11.47.02,20.96,32.76,30.02,101.57,38.69
11.47.41,20.96,32.76,29.99,101.57,39.93
11.48.15,21.46,32.76,30.06,101.56,39.72
11.48.49,21.46,32.74,30.00,101.56,39.29
11.49.33,21.46,32.73,29.99,101.57,39.00
11.50.07,20.96,32.72,30.06,101.57,38.93
11.50.41,21.46,32.72,30.00,101.57,38.88
11.51.15,21.46,32.71,30.02,101.57,39.00
11.51.49,20.96,32.72,30.08,101.57,39.09
11.52.22,20.96,32.70,30.04,101.57,38.98
11.52.56,21.46,32.70,30.06,101.58,39.37
11.53.30,21.46,32.69,30.06,101.58,39.70
11.54.03,21.46,32.66,30.06,101.58,39.32
11.54.43,21.46,32.62,30.02,101.58,39.57
11.55.16,20.96,32.58,30.06,101.58,39.16
11.55.51,21.46,32.54,30.02,101.57,38.86
11.56.25,21.46,32.53,29.95,101.58,39.25
11.56.58,21.46,32.52,29.97,101.58,39.56
11.57.32,20.96,32.51,29.97,101.58,39.93
11.58.06,21.46,32.52,29.99,101.58,40.84
11.58.40,21.46,32.52,29.97,101.58,41.92
11.59.14,20.96,32.52,29.99,101.58,41.83
11.59.48,20.96,32.52,29.99,101.58,41.74
12.00.21,20.96,32.54,29.97,101.58,41.80
12.00.55,21.46,32.54,29.97,101.58,42.09
12.01.29,20.96,32.55,29.99,101.58,41.96
12.02.03,21.46,32.56,30.02,101.58,41.67
12.02.42,21.46,32.58,30.06,101.58,41.27
12.03.16,21.96,32.60,30.00,101.58,41.30
12.03.52,21.46,32.63,30.08,101.58,41.40
12.04.25,21.46,32.65,30.08,101.58,41.20
12.04.59,21.96,32.67,30.08,101.58,41.83
12.05.39,21.46,32.68,30.08,101.58,42.13
12.06.13,21.46,32.70,30.08,101.58,41.57
12.06.46,21.46,32.72,30.15,101.58,41.53
12.07.20,21.96,32.74,30.11,101.58,41.57
12.07.54,21.46,32.76,30.11,101.58,42.22
12.08.28,21.46,32.78,30.11,101.59,42.53
12.09.01,21.46,32.78,30.15,101.59,42.39
12.09.42,21.46,32.80,30.17,101.59,42.60
12.10.15,21.46,32.81,30.17,101.59,42.38
12.10.49,21.46,32.82,30.19,101.59,42.08
12.11.23,21.46,32.82,30.17,101.58,42.63
12.11.57,21.96,32.84,30.21,101.59,42.27
12.12.31,21.96,32.85,30.22,101.59,42.84
12.13.04,21.46,32.85,30.26,101.58,42.56
12.13.38,21.46,32.85,30.34,101.59,42.04
12.14.12,21.46,32.87,30.22,101.59,42.81
12.14.46,21.46,32.87,30.26,101.59,42.77
12.15.20,21.46,32.88,30.28,101.59,43.20
12.15.53,21.46,32.88,30.24,101.59,42.77
12.16.27,21.46,32.90,30.28,101.59,42.98
12.17.01,21.46,32.89,30.28,101.58,42.32
12.17.41,21.46,32.91,30.28,101.59,42.49
12.18.14,21.46,32.92,30.30,101.59,42.51
12.18.48,21.46,32.92,30.34,101.59,42.58
12.19.22,21.46,32.93,30.35,101.59,42.25
12.19.56,21.46,32.93,30.32,101.58,41.44
12.20.29,21.46,32.94,30.34,101.59,40.99
12.21.08,21.46,32.97,30.37,101.59,41.68
12.21.42,21.46,32.98,30.35,101.59,41.43
12.22.16,21.46,33.00,30.37,101.59,41.04
12.22.50,21.46,33.02,30.41,101.59,41.37
12.23.24,21.46,33.03,30.39,101.59,41.55
12.24.09,21.46,33.05,30.41,101.59,42.06
12.24.43,21.96,33.06,30.46,101.59,41.47
12.25.17,21.96,33.08,30.45,101.59,41.59
12.25.50,21.96,33.09,30.46,101.59,41.90
12.26.24,21.96,33.11,30.45,101.59,42.27
12.26.58,21.96,33.12,30.50,101.59,42.09
12.27.32,21.96,33.13,30.48,101.59,42.62
12.28.06,21.96,33.13,30.48,101.59,42.02
12.28.40,21.96,33.14,30.52,101.59,41.21
12.29.14,21.96,33.15,30.52,101.60,41.54
12.29.48,21.96,33.16,30.52,101.60,41.48
12.30.21,21.96,33.16,30.54,101.60,41.84
12.30.55,21.96,33.17,30.52,101.60,42.38
12.31.29,21.96,33.17,30.52,101.60,42.12
12.32.02,21.96,33.16,30.52,101.59,42.02
12.32.42,21.96,33.14,30.54,101.59,40.94
12.33.16,21.96,33.13,30.54,101.59,40.46
12.33.49,21.96,33.14,30.56,101.59,40.18
12.34.24,21.96,33.16,30.52,101.59,40.35
12.34.57,21.96,33.18,30.54,101.59,40.74
12.35.31,22.46,33.20,30.56,101.59,41.11
12.36.05,21.96,33.22,30.56,101.59,40.88
12.36.39,21.96,33.22,30.65,101.59,41.40
12.37.12,21.96,33.24,30.59,101.59,42.02
12.37.46,22.46,33.25,30.61,101.59,42.32
12.38.20,21.96,33.25,30.59,101.58,42.22
12.38.54,21.96,33.27,30.61,101.58,42.21
12.39.27,22.46,33.30,30.65,101.59,42.29
12.40.01,21.96,33.33,30.71,101.59,42.46
12.40.39,22.46,33.35,30.69,101.58,42.63
12.41.13,22.46,33.39,30.72,101.58,42.80
12.41.46,22.96,33.42,30.76,101.58,43.01
12.42.20,22.46,33.46,30.72,101.59,43.09
12.42.54,22.46,33.48,30.76,101.58,43.16
12.43.28,22.96,33.51,30.78,101.58,43.20
12.44.02,22.96,33.55,30.80,101.58,43.20
12.44.41,22.46,33.60,30.82,101.59,43.25
12.45.15,22.46,33.63,30.82,101.58,43.27
12.45.48,22.46,33.68,30.87,101.58,43.29
12.46.22,22.46,33.72,30.93,101.58,43.49
12.46.56,22.96,33.75,30.93,101.59,43.75
12.47.30,22.46,33.79,30.98,101.59,43.94
12.48.03,22.46,33.82,31.00,101.59,44.05
12.48.42,22.96,33.86,31.00,101.59,44.02
12.49.16,22.46,33.88,31.06,101.59,44.00
12.49.50,22.46,33.92,31.08,101.58,44.06
12.50.24,22.46,33.95,31.10,101.59,44.15
12.50.58,22.46,33.98,31.12,101.59,44.30
12.51.31,22.46,34.02,31.15,101.59,44.36
12.52.05,22.46,34.05,31.21,101.59,44.53
12.52.40,22.46,34.09,31.19,101.59,44.58
12.53.14,22.46,34.13,31.25,101.59,44.63
12.53.48,22.46,34.15,31.26,101.59,44.63
12.54.22,22.46,34.17,31.25,101.59,44.57
12.54.55,22.46,34.20,31.28,101.59,44.47
12.55.29,22.46,34.22,31.28,101.59,44.37
12.56.03,22.46,34.24,31.38,101.59,44.36
12.56.43,22.46,34.27,31.36,101.59,44.37
12.57.17,22.46,34.29,31.38,101.59,44.38
12.57.50,22.46,34.31,31.40,101.59,44.48
12.58.39,22.46,34.33,31.43,101.59,44.58
12.59.13,22.46,34.35,31.41,101.59,44.72
12.59.46,22.46,34.37,31.43,101.59,44.77
13.00.20,22.46,34.38,31.47,101.59,44.68
13.00.54,22.96,34.39,31.51,101.58,44.53
13.01.28,22.96,34.40,31.49,101.59,44.38
13.02.01,22.96,34.41,31.49,101.60,44.30
13.02.38,22.96,34.41,31.51,101.59,44.28
13.03.12,22.96,34.42,31.58,101.59,44.24
13.03.46,22.96,34.43,31.55,101.60,44.28
13.04.20,22.96,34.44,31.58,101.60,44.38
13.04.53,22.96,34.44,31.53,101.59,44.36
13.05.27,22.96,34.45,31.58,101.59,44.13
13.06.01,22.96,34.45,31.58,101.59,43.98
13.06.40,23.46,34.45,31.66,101.59,43.89
13.07.14,23.46,34.46,31.68,101.59,43.93
13.07.47,22.96,34.47,31.66,101.59,43.95
13.08.21,22.96,34.47,31.64,101.59,44.16
13.09.00,22.96,34.48,31.64,101.59,44.32
